village_code,village_name,sub_district_code,district_code,state_code
454828,Dhankari,3405,422,23
454829,Neguwan Sani,3405,422,23
454830,Kharag,3405,422,23
454831,Garera,3405,422,23
454832,Nunwaha,3405,422,23
454833,Kudraya,3405,422,23
0,Bhander,3406,422,23
454834,Ansuli,3406,422,23
454835,Semari,3406,422,23
454836,Malaua,3406,422,23
454837,Puranpura,3406,422,23
454838,Porsa,3406,422,23
454839,Jauri,3406,422,23
454840,Simariya,3406,422,23
454841,Bisae Pura,3406,422,23
454842,Mahadua,3406,422,23
454843,Ganesh Pura,3406,422,23
454844,Udi,3406,422,23
454845,Baisora,3406,422,23
454846,Nogawan,3406,422,23
454847,Nayagaon,3406,422,23
454848,Bhadraua,3406,422,23
454849,Pura Daboh,3406,422,23
454850,Bodar,3406,422,23
454851,Rakhra,3406,422,23
454852,Padri Kalan,3406,422,23
454853,Sohan,3406,422,23
454854,Dalpatpura,3406,422,23
454855,Salon Bhitari,3406,422,23
454856,Dhound,3406,422,23
454857,Kadura,3406,422,23
454858,Telgaon,3406,422,23
454859,Syora,3406,422,23
454860,Karra,3406,422,23
454861,Ahrora,3406,422,23
454862,Rajpura,3406,422,23
454863,Barka,3406,422,23
454864,Richhoura,3406,422,23
454865,Baghanpura,3406,422,23
454866,Udina,3406,422,23
454867,Kherideo,3406,422,23
454868,Patan Govind,3406,422,23
454869,Ahroni,3406,422,23
454870,Bhalka,3406,422,23
454871,Kashipur,3406,422,23
454872,Kamlapuri,3406,422,23
454873,Tedot,3406,422,23
454874,Bhitari,3406,422,23
454875,Hasan Pur,3406,422,23
454876,Imaliya,3406,422,23
454877,Tantana,3406,422,23
454878,Hardai,3406,422,23
454879,Dhan Pipri,3406,422,23
454880,Intarora,3406,422,23
454881,Tilhera,3406,422,23
454882,Rampura,3406,422,23
454883,Kutauli,3406,422,23
454884,Bisal Pura,3406,422,23
454885,Natarra,3406,422,23
454886,Ingui,3406,422,23
454887,Sikri,3406,422,23
454888,Badera Sopan,3406,422,23
454889,Pandokhar,3406,422,23
454890,Tor,3406,422,23
454891,Ramner,3406,422,23
454892,Deori Khurd,3406,422,23
454893,Saujana,3406,422,23
454894,Khiriya Alam,3406,422,23
454895,Gudaha,3406,422,23
454896,Chandani,3406,422,23
454897,Kurgaon,3406,422,23
454898,Ghanshyam Pur,3406,422,23
454899,Bindwa,3406,422,23
454900,Bad Kachhari,3406,422,23
454901,Sakatpura,3406,422,23
454902,Bilheti,3406,422,23
454903,Touri,3406,422,23
454904,Bhedpura,3406,422,23
454905,Maithana Pahuj,3406,422,23
454906,Lahar Haveli,3406,422,23
454907,Dhanoti,3406,422,23
454908,Khiriya Kadoor,3406,422,23
454909,Pura Bilheti,3406,422,23
454910,Mangroli,3406,422,23
454911,Sadka,3406,422,23
454912,Bagdehi,3406,422,23
454913,Simthara,3406,422,23
454914,Dharampura,3406,422,23
454915,Deora,3406,422,23
454916,Barcholi,3406,422,23
454917,Kyolari,3406,422,23
454918,Sukalhari,3406,422,23
454919,Softa,3406,422,23
454920,Chandrol,3406,422,23
454921,Sunri,3406,422,23
454922,Nadiya,3406,422,23
454923,Khiriya Gopi,3406,422,23
454924,Singhpura,3406,422,23
454925,Chhachh Pura,3406,422,23
454926,Khiriya Faijulla,3406,422,23
454927,Chhan,3406,422,23
454928,Godan,3406,422,23
454929,Maithana Pali,3406,422,23
454930,Charrai,3406,422,23
454931,Soda,3406,422,23
454932,Semaha,3406,422,23
454933,Sahjora,3406,422,23
454934,Pathara Narayan,3406,422,23
454935,Ajitpura,3406,422,23
454936,Bagpura,3406,422,23
454937,Tighra Kalan,3406,422,23
454938,Khiriya Riyasat,3406,422,23
454939,Madhopura,3406,422,23
454940,Torpatharra,3406,422,23
454941,Bichhreta,3406,422,23
454942,Berachh,3406,422,23
454943,Atari Kheda,3406,422,23
454944,Malgujar,3406,422,23
454945,Raipur,3406,422,23
454946,Badera Haveli,3406,422,23
454947,Barana,3406,422,23
454948,Dali Pura,3406,422,23
454949,Ramgarh,3406,422,23
454950,Sikandarpur,3406,422,23
454951,Hasari Bhander,3406,422,23
454952,Tatarpur,3406,422,23
454953,Tukda Tori,3406,422,23
454954,Gaddi Pur,3406,422,23
454955,Alapur,3406,422,23
454956,Kabulpur,3406,422,23
454957,Chak Abdu,3406,422,23
454958,Kanera,3406,422,23
454959,Chak Pir Khan,3406,422,23
454960,Hansa Pur,3406,422,23
454961,Baija Para,3406,422,23
454962,Bharroli,3406,422,23
454963,Salon Bharroli,3406,422,23
454964,Khiriya Jhansi,3406,422,23
454965,Bagda,3406,422,23
454966,Lidhora Haveli,3406,422,23
454967,Piprauakhurd,3406,422,23
454968,Dalpatpur,3406,422,23
454969,Kudila,3406,422,23
454970,Benda,3406,422,23
454971,Kulariya,3406,422,23
454972,Bedhari,3406,422,23
454973,Nobai,3406,422,23
454974,Khiriya Sahab,3406,422,23
454975,Piprauakalan,3406,422,23
454976,Nichroli,3406,422,23
454977,Pyawal,3406,422,23
454978,Dhamna,3406,422,23
454979,Sarsai,3406,422,23
454980,Astot/   (Astot-81),3406,422,23
454981,Muriya  (Muria-81),3406,422,23
454982,Kumariya Raj,3406,422,23
454983,Mustara,3406,422,23
454984,Sentol,3406,422,23
454985,Saletara,3406,422,23
454986,Kaimara,3406,422,23
454987,Bichhodana,3406,422,23
0,Shivpuri,0,423,23
0,Pohri,3407,423,23
454988,Bhilodi,3407,423,23
454989,Umari,3407,423,23
454990,Gohara,3407,423,23
454991,Thewala,3407,423,23
454992,Ganeshpur,3407,423,23
454993,Khairwani,3407,423,23
454994,Manikpur,3407,423,23
454995,Rajgarh,3407,423,23
454996,Kakraua,3407,423,23
454997,Basai,3407,423,23
454998,Hanumanta,3407,423,23
454999,Kaima,3407,423,23
455000,Budda,3407,423,23
455001,Imlipura,3407,423,23
455002,Semar Khedi,3407,423,23
455003,Ganesh Kheda,3407,423,23
455004,Kishanpura,3407,423,23
455005,Khairara,3407,423,23
455006,Gobardhan,3407,423,23
455007,Shripura,3407,423,23
455008,Rampura,3407,423,23
455009,Gurichha,3407,423,23
455010,Shankarpur,3407,423,23
455011,Deopur,3407,423,23
455012,Harrai,3407,423,23
455013,Silpari,3407,423,23
455014,Barkhedi,3407,423,23
455015,Patewari,3407,423,23
455016,Ahilyapur,3407,423,23
455017,Khatka,3407,423,23
455018,Abadpur,3407,423,23
455019,Bijora,3407,423,23
455020,Baghoda,3407,423,23
455021,Balapur,3407,423,23
455022,Husainpur,3407,423,23
455023,Aechwada,3407,423,23
455024,Bahargawan,3407,423,23
455025,Maruf Khedi,3407,423,23
455026,Budhoni,3407,423,23
455027,Dhatura,3407,423,23
455028,Amarpur,3407,423,23
455029,Fulipura,3407,423,23
455030,Bhim Lad,3407,423,23
455031,Kharai Jalim,3407,423,23
455032,Binhera Buzurg,3407,423,23
455033,Binhera Khurd,3407,423,23
455034,Kharai Dabar,3407,423,23
455035,Ankursi,3407,423,23
455036,Raipur,3407,423,23
455037,Sakatpur,3407,423,23
455038,Kuprenda,3407,423,23
455039,Bhaurana,3407,423,23
455040,Piprouda Katara,3407,423,23
455041,Dhoriya,3407,423,23
455042,Piproda Tirth,3407,423,23
455043,Magroni,3407,423,23
455044,Ramgarh,3407,423,23
455045,Girwani,3407,423,23
455046,Gajigarh,3407,423,23
455047,Marod,3407,423,23
455048,Haudpur,3407,423,23
455049,Toriya,3407,423,23
455050,Toda,3407,423,23
455051,Jariya Kalan,3407,423,23
455052,Anandpur,3407,423,23
455053,Sumed,3407,423,23
455054,Dhum,3407,423,23
455055,Raghunathpura,3407,423,23
455056,Ummedpura,3407,423,23
455057,Jorai,3407,423,23
455058,Kemai,3407,423,23
455059,Satanwada,3407,423,23
455060,Raiyan,3407,423,23
455061,Bilpura,3407,423,23
455062,Balrampura,3407,423,23
455063,Beharda,3407,423,23
455064,Kooda,3407,423,23
455065,Samara,3407,423,23
455066,Gobra,3407,423,23
455067,Godary,3407,423,23
455068,Rajauwa,3407,423,23
455069,Dhingpur,3407,423,23
455070,Godha,3407,423,23
455071,Deopura,3407,423,23
455072,Bahbalpur,3407,423,23
455073,Dargawan,3407,423,23
455074,Kakrai,3407,423,23
455075,Sad,3407,423,23
455076,Deogarh,3407,423,23
455077,Thagausa,3407,423,23
455078,Bairad,3407,423,23
455079,Bhadera,3407,423,23
455080,Kalamadh,3407,423,23
455081,Amargarh,3407,423,23
455082,Pachipura,3407,423,23
455083,Bamanpura,3407,423,23
455084,Gondoli,3407,423,23
455085,Nadaura,3407,423,23
455086,Amroda Shukla,3407,423,23
455087,Saparwada,3407,423,23
455088,Nainagarh,3407,423,23
455089,Deori Kalan,3407,423,23
455090,Amrodi,3407,423,23
455091,Rasera,3407,423,23
455092,Barod,3407,423,23
455093,Jariya Khurd,3407,423,23
455094,Laxmipura,3407,423,23
455095,Belwara Mata,3407,423,23
455096,Khoda,3407,423,23
455097,Gugargaon,3407,423,23
455098,Berja,3407,423,23
455099,Gugarpatti,3407,423,23
455100,Jafarpur,3407,423,23
455101,Bhadroni,3407,423,23
455102,Segada,3407,423,23
455103,Jhalwasa Jhiri,3407,423,23
455104,Naraiya Khedi,3407,423,23
455105,Marora (Khalsa),3407,423,23
455106,Ram Khedi,3407,423,23
455107,Dulhara,3407,423,23
455108,Naharwari,3407,423,23
455109,Puth Barbe,3407,423,23
455110,Bhatnawar,3407,423,23
455111,Ainpura,3407,423,23
455112,Madarka,3407,423,23
455113,Makali Jara,3407,423,23
455114,Hariya Khedi,3407,423,23
455115,Gangapura,3407,423,23
455116,Mal Barba,3407,423,23
455117,Ahera,3407,423,23
455118,Narayanpura,3407,423,23
455119,Aeswaya,3407,423,23
455120,Dang Barbe,3407,423,23
455121,Madkheda Ahera,3407,423,23
455122,Mehra,3407,423,23
455123,Rampura,3407,423,23
455124,Burdha,3407,423,23
455125,Madkheda (Jakhnod),3407,423,23
455126,Nonheta Kalan,3407,423,23
455127,Nonheta Khurd,3407,423,23
455128,Batka Khedi,3407,423,23
455129,Nanora,3407,423,23
455130,Amarpura (Jakhnod),3407,423,23
455131,Amai,3407,423,23
455132,Amtala,3407,423,23
455133,Dhamora,3407,423,23
455134,Bagwasa Buzurg,3407,423,23
455135,Jariya Kheda,3407,423,23
455136,Bagwasa Khurd,3407,423,23
455137,Beelbara Kalan,3407,423,23
455138,Kamla Khedi,3407,423,23
455139,Atwai,3407,423,23
455140,Nagara,3407,423,23
455141,Jhiri,3407,423,23
455142,Akursi,3407,423,23
455143,Jatwara,3407,423,23
455144,Dedkhur,3407,423,23
455145,Kana Khedi,3407,423,23
455146,Atraua,3407,423,23
455147,Sewa Khedi,3407,423,23
455148,Bachhora,3407,423,23
455149,Sosa,3407,423,23
455150,Chakarana,3407,423,23
455151,Mubarikpur,3407,423,23
455152,Burakheda,3407,423,23
455153,Randhir,3407,423,23
455154,Behati,3407,423,23
455155,Behata,3407,423,23
455156,Gawalipura,3407,423,23
455157,Bagdiya,3407,423,23
455158,Samaspur,3407,423,23
455159,Jakhnod,3407,423,23
455160,Tighara Khod,3407,423,23
455161,Baraipura (Jakhonod),3407,423,23
455162,Umari Kakra,3407,423,23
455163,Pohri,3407,423,23
455164,Krishanganj,3407,423,23
455165,Sonipura,3407,423,23
455166,Madhopur,3407,423,23
455167,Bablon,3407,423,23
455168,Bilaua,3407,423,23
455169,Kundi,3407,423,23
455170,Dehade,3407,423,23
455171,Chhinari,3407,423,23
455172,Dobha,3407,423,23
455173,Hinotiya,3407,423,23
455174,Mahdewa,3407,423,23
455175,Manpur,3407,423,23
455176,Chhota Legada,3407,423,23
455177,Chhurch,3407,423,23
455178,Gajhet,3407,423,23
455179,Para,3407,423,23
455180,Anbhora,3407,423,23
455181,Mahloni,3407,423,23
455182,Bharatpur(Baghed),3407,423,23
455183,Tuki,3407,423,23
455184,Bhaisrawan,3407,423,23
455185,Dhutariya,3407,423,23
455186,Gada,3407,423,23
455187,Jatahara,3407,423,23
455188,Digdoli,3407,423,23
455189,Indurkhi,3407,423,23
455190,Gadhala,3407,423,23
455191,Kharwaya,3407,423,23
455192,Chandpur,3407,423,23
455193,Baraipura,3407,423,23
455194,Digdoli,3407,423,23
455195,Tighara,3407,423,23
455196,Naugaon,3407,423,23
455197,Pura,3407,423,23
455198,Galthani,3407,423,23
455199,Kadwani,3407,423,23
455200,Sarwani,3407,423,23
455201,Sikandarpura,3407,423,23
455202,Daurani,3407,423,23
455203,Lokhari,3407,423,23
455204,Laxmanpur Alias Kolapur,3407,423,23
455205,Upsil,3407,423,23
455206,Agarra,3407,423,23
455207,Bhao Khedi,3407,423,23
455208,Patha,3407,423,23
455209,Parasari,3407,423,23
455210,Kerkui,3407,423,23
455211,Piparghat,3407,423,23
455212,Beshi,3407,423,23
455213,Macha Khurd,3407,423,23
455214,Bhojpura,3407,423,23
455215,Bhangarh,3407,423,23
455216,Deori Khurd,3407,423,23
455217,Amroda Sadsuwa,3407,423,23
455218,Macha Kalan,3407,423,23
455219,Bhainsada,3407,423,23
455220,Ghatai,3407,423,23
455221,Ranipura,3407,423,23
455222,Rant Kheda,3407,423,23
455223,Rajpur,3407,423,23
455224,Rijoda,3407,423,23
455225,Ganesh Kheda,3407,423,23
455226,Bamra,3407,423,23
455227,Parichchha Ahir,3407,423,23
455228,Parichchha Kirar,3407,423,23
455229,Barkheda,3407,423,23
455230,Toriya Jagir,3407,423,23
455231,Mohanpur,3407,423,23
455232,Patanpur,3407,423,23
455233,Marora Ahir,3407,423,23
455234,Beelbara Khurd,3407,423,23
455235,Gudda,3407,423,23
455236,Hariniwas,3407,423,23
455237,Sarjapur,3407,423,23
455238,Saloda,3407,423,23
455239,Kheda,3407,423,23
455240,Bedhari,3407,423,23
455241,Timauni,3407,423,23
0,Shivpuri,3408,423,23
455242,Denderi,3408,423,23
455243,Silpura,3408,423,23
455244,Simariya,3408,423,23
455245,Binyasi,3408,423,23
455246,Niwajpur,3408,423,23
455247,Shyampur(Gopalpur),3408,423,23
455248,Golarka,3408,423,23
455249,Karyara,3408,423,23
455250,Nirmani,3408,423,23
455251,Imaliya Karsena,3408,423,23
455252,Karsena,3408,423,23
455253,Mudkheda Karsena,3408,423,23
455254,Khandi,3408,423,23
455255,Bhawed,3408,423,23
455256,Gurawal,3408,423,23
455257,Bhangarh,3408,423,23
455258,Patheka,3408,423,23
455259,Nawarka,3408,423,23
455260,Kolua,3408,423,23
455261,Bamhari,3408,423,23
455262,Kotka,3408,423,23
455263,Gundhaya,3408,423,23
455264,Jhala,3408,423,23
455265,Bhain Sora,3408,423,23
455266,Kherona Karsena,3408,423,23
455267,Moonjwar,3408,423,23
455268,Karothra,3408,423,23
455269,Lakhanpur,3408,423,23
455270,Nayagaon (Dholgarh),3408,423,23
455271,Subhaspura,3408,423,23
455272,Indergarh,3408,423,23
455273,Khanda,3408,423,23
455274,Tenhta,3408,423,23
455275,Sewada Dholagarh,3408,423,23
455276,Gopalpur,3408,423,23
455277,Maheshpur,3408,423,23
455278,Bendri,3408,423,23
455279,Berkheda,3408,423,23
455280,Khalara,3408,423,23
455281,Imaliya (Gopalpur),3408,423,23
455282,Padar Kheda,3408,423,23
455283,Dholagarh,3408,423,23
455284,Mudkheda (Dholagarh),3408,423,23
455285,Karai Kerau,3408,423,23
455286,Berkhadi,3408,423,23
455287,Jhiriniya,3408,423,23
455288,Dongri,3408,423,23
455289,Jhonpdi,3408,423,23
455290,Sakalpur,3408,423,23
455291,Pipra,3408,423,23
455292,Sewada (Bara),3408,423,23
455293,Nayagaon (Bara),3408,423,23
455294,Karai Ahmedpur,3408,423,23
455295,Bara,3408,423,23
455296,Bilu Khoh,3408,423,23
455297,Rampur,3408,423,23
455298,Dabhara,3408,423,23
455299,Madewa,3408,423,23
455300,Sujiyapura,3408,423,23
455301,Jamonia,3408,423,23
455302,Kunwarpur,3408,423,23
455303,Gahloni,3408,423,23
455304,Tighra,3408,423,23
455305,Sund,3408,423,23
455306,Sikrawadi,3408,423,23
455307,Sikrawada,3408,423,23
455308,Khairona (Jhiry),3408,423,23
455309,Kaprana,3408,423,23
455310,Bharka,3408,423,23
455311,Rona Khedi,3408,423,23
455312,Jamkho,3408,423,23
455313,Dhakraura,3408,423,23
455314,Khorghar,3408,423,23
455315,Kharaibhat,3408,423,23
455316,Bijrawan,3408,423,23
455317,Bagoda,3408,423,23
455318,Ratikirar,3408,423,23
455319,Pahadi Basai,3408,423,23
455320,Rama Basai,3408,423,23
455321,Manak Basai,3408,423,23
455322,Chakmanak Basai,3408,423,23
455323,Biloopura,3408,423,23
455324,Rauda,3408,423,23
455325,Chak Dhokal Basai,3408,423,23
455326,Dhokal Basai,3408,423,23
455327,Tarka,3408,423,23
455328,Madan Khedi,3408,423,23
455329,Khajuri,3408,423,23
455330,Mohmmadpur,3408,423,23
455331,Bhaisana,3408,423,23
455332,Gugripura,3408,423,23
455333,Mudheri,3408,423,23
455334,Bhorana,3408,423,23
455335,Semri,3408,423,23
455336,Chandanpura,3408,423,23
455337,Binega,3408,423,23
455338,Chitora,3408,423,23
455339,Amar Khoha,3408,423,23
455340,Satanwada Kalan,3408,423,23
455341,Kankar,3408,423,23
455342,Shyampur Dongar,3408,423,23
455343,Satanwada Khurd,3408,423,23
455344,Mamoni,3408,423,23
455345,Theh Dongar,3408,423,23
455346,Dongar,3408,423,23
455347,Raipur,3408,423,23
455348,Pachpedia,3408,423,23
455349,Pawa,3408,423,23
455350,Saunsa,3408,423,23
455351,Binega (Surwaya),3408,423,23
455352,Balarpur,3408,423,23
455353,Parasari,3408,423,23
455354,Bhojpur,3408,423,23
455355,Bamnaua,3408,423,23
455356,Kanthi,3408,423,23
455357,Mitloni,3408,423,23
455358,Surwaya,3408,423,23
455359,Gatwaya,3408,423,23
455360,Karai(Surwaya),3408,423,23
455361,Gangora,3408,423,23
455362,Dhuwani,3408,423,23
455363,Bareth,3408,423,23
455364,Majhera,3408,423,23
455365,Birdha,3408,423,23
455366,Bhagour,3408,423,23
455367,Piproniya,3408,423,23
455368,Ganguli,3408,423,23
455369,Arjungawan Khurd,3408,423,23
455370,Lakhangawan,3408,423,23
455371,Harnagar,3408,423,23
455372,Hatod,3408,423,23
455373,Kota,3408,423,23
455374,Ghasarai,3408,423,23
455375,Neem Danda,3408,423,23
455376,Nohri Kalan,3408,423,23
455377,Singhanwas,3408,423,23
455378,Tharra,3408,423,23
455379,Bilara,3408,423,23
455380,Sirsod,3408,423,23
455381,Bhaw Khedi,3408,423,23
455382,Dhandiyapura,3408,423,23
455383,Tonka,3408,423,23
455384,Behat,3408,423,23
455385,Khyawada Khurd,3408,423,23
455386,Tighree,3408,423,23
455387,Karmanj-Kalan,3408,423,23
455388,Khoiya,3408,423,23
455389,Longarpur (Shankarpur),3408,423,23
455390,Lohadevi,3408,423,23
455391,Lalgarh,3408,423,23
455392,Manpur,3408,423,23
455393,Jhalwasa,3408,423,23
455394,Jhund,3408,423,23
455395,Tanpur,3408,423,23
455396,Kiroli,3408,423,23
455397,Itma,3408,423,23
455398,Kondayoda,3408,423,23
455399,Karmaj Khurd,3408,423,23
455400,Khyawada Kalan,3408,423,23
455401,Kabeer Khedi,3408,423,23
455402,Tharri,3408,423,23
455403,Chhar,3408,423,23
455404,Poorb Dhana,3408,423,23
455405,Darroni,3408,423,23
455406,Ram Khedi,3408,423,23
455407,Jasrajpur,3408,423,23
455408,Haji Khedi,3408,423,23
455409,Raichand Khedi,3408,423,23
455410,Rator,3408,423,23
455411,Chhirainta,3408,423,23
455412,Pipar Sama,3408,423,23
455413,Manakpur,3408,423,23
455414,Tongara,3408,423,23
455415,Theha (Shivpuri),3408,423,23
455416,Girmora,3408,423,23
455417,Kushyara,3408,423,23
455418,Mehdawali,3408,423,23
455419,Suhara,3408,423,23
455420,Mala Khedi,3408,423,23
455421,Asua Khedi,3408,423,23
455422,Chauki,3408,423,23
455423,Bamaur,3408,423,23
455424,Bilo Khurd,3408,423,23
455425,Bilo Kalan,3408,423,23
455426,Satehariya,3408,423,23
455427,Raishri,3408,423,23
455428,Kakarwaya,3408,423,23
455429,Mudeni,3408,423,23
455430,Bans Khedi,3408,423,23
455431,Badagaon,3408,423,23
455432,Sujwaya,3408,423,23
455433,Arjungawan Kalan,3408,423,23
455434,Bichi,3408,423,23
455435,Mohangarh,3408,423,23
455436,Kharona  (Surwaya),3408,423,23
455437,Jagti,3408,423,23
455438,Chur,3408,423,23
455439,Gadi Barod,3408,423,23
455440,Barodi (Surwaya),3408,423,23
455441,Budi Barod (Patkheda),3408,423,23
455442,Sunariya,3408,423,23
455443,Bhada Bawadi,3408,423,23
455444,Dadaur,3408,423,23
455445,Beerpur,3408,423,23
455446,Mohammadpur,3408,423,23
455447,Khutaila,3408,423,23
455448,Davia,3408,423,23
455449,Narsingpur,3408,423,23
455450,Keeratpur,3408,423,23
455451,Kansari,3408,423,23
455452,Satkawadi,3408,423,23
455453,Gadroli,3408,423,23
455454,Bankada,3408,423,23
455455,Rundsarkar,3408,423,23
455456,Remjha,3408,423,23
455457,Loharakhar,3408,423,23
0,Narwar,3409,423,23
455458,Bawdi,3409,423,23
455459,Jajadehi,3409,423,23
455460,Gadola,3409,423,23
455461,Nijampur,3409,423,23
455462,Pipal Khadi,3409,423,23
455463,Khyawada,3409,423,23
455464,Mohni,3409,423,23
455465,Narayanpur,3409,423,23
455466,Sultanpur,3409,423,23
455467,Urwaha,3409,423,23
455468,Barkhadi,3409,423,23
455469,Nanakpur,3409,423,23
455470,Tuki,3409,423,23
455471,Gopaliya,3409,423,23
455472,Bhimpur,3409,423,23
455473,Shergarh,3409,423,23
455474,Chakrampur,3409,423,23
455475,Kathegasha,3409,423,23
455476,Bhadari,3409,423,23
455477,Doltabad,3409,423,23
455478,Panghata,3409,423,23
455479,Kishanpur,3409,423,23
455480,Deora,3409,423,23
455481,Deori Khurd,3409,423,23
455482,Magroni,3409,423,23
455483,Gadoli,3409,423,23
455484,Kairuwa,3409,423,23
455485,Dongarpur Fakeer,3409,423,23
455486,Pananer,3409,423,23
455487,Khiriya Sunwai,3409,423,23
455488,Dhigwas,3409,423,23
455489,Simariya,3409,423,23
455490,Imaliya,3409,423,23
455491,Paragarh,3409,423,23
455492,Thati,3409,423,23
455493,Biloni,3409,423,23
455494,Meri,3409,423,23
455495,Sarkhadpur,3409,423,23
455496,Daulatganj,3409,423,23
455497,Jaitpur,3409,423,23
455498,Jujhai Narwar,3409,423,23
455499,Nandpur,3409,423,23
455500,Kondar,3409,423,23
455501,Badadhah,3409,423,23
455502,Tharkhera,3409,423,23
455503,Nayagaon,3409,423,23
455504,Sonhar,3409,423,23
455505,Ganiyar,3409,423,23
455506,Kubri Urf Gwalia,3409,423,23
455507,Naraua,3409,423,23
455508,Dawar Ali,3409,423,23
455509,Sirohi,3409,423,23
455510,Karhi,3409,423,23
455511,Chhitari,3409,423,23
455512,Indargarh,3409,423,23
455513,Dhamdholi,3409,423,23
455514,Bahagawan,3409,423,23
455515,Baruwa,3409,423,23
455516,Mudeni,3409,423,23
455517,Karowaha,3409,423,23
455518,Pulha,3409,423,23
455519,Sihore,3409,423,23
455520,Sund,3409,423,23
455521,Kalipahadi Meda,3409,423,23
455522,Saboli,3409,423,23
455523,Mera,3409,423,23
455524,Mahoba,3409,423,23
455525,Kaikhoda,3409,423,23
455526,Datla,3409,423,23
455527,Gagoni,3409,423,23
455528,Kankar,3409,423,23
455529,Phoolpur,3409,423,23
455530,Bichi,3409,423,23
455531,Karangarh,3409,423,23
455532,Baroda,3409,423,23
455533,Hateda,3409,423,23
455534,Baniyani,3409,423,23
455535,Jarawani,3409,423,23
455536,Mihawara,3409,423,23
455537,Dehreta Sani,3409,423,23
455538,Kalyanpur,3409,423,23
455539,Dabrasoni,3409,423,23
455540,Pachor,3409,423,23
455541,Chhidori,3409,423,23
455542,Badgor,3409,423,23
455543,Sahida Khurd,3409,423,23
455544,Sahida Kalan,3409,423,23
455545,Sunari,3409,423,23
455546,Papredu,3409,423,23
455547,Bhainsa,3409,423,23
455548,Dauni,3409,423,23
455549,Gokanda,3409,423,23
455550,Beejor,3409,423,23
455551,Dihayala,3409,423,23
455552,Turkini,3409,423,23
455553,Chitahari,3409,423,23
455554,Rajpur,3409,423,23
455555,Phoolpur Karera,3409,423,23
455556,Khadicha,3409,423,23
455557,Nainagir,3409,423,23
455558,Fatehpur,3409,423,23
455559,Silra,3409,423,23
455560,Barsodi,3409,423,23
455561,Berkheda,3409,423,23
455562,Ramgadha,3409,423,23
455563,Ramnagar,3409,423,23
455564,Jhanda,3409,423,23
455565,Chandpatha,3409,423,23
455566,Chandora,3409,423,23
455567,Samuha,3409,423,23
455568,Dehreta Awwal,3409,423,23
455569,Pachora,3409,423,23
455570,Kadora Imaliya,3409,423,23
455571,Nandpur ( Dawarbhat ),3409,423,23
455572,Dawar Bhat,3409,423,23
455573,Bamhroli,3409,423,23
455574,Singdaua,3409,423,23
455575,Chirli,3409,423,23
455576,Toda Pamar,3409,423,23
455577,Toriya Khurd,3409,423,23
455578,Leda,3409,423,23
455579,Dhakurai,3409,423,23
455580,Toriya Kalan,3409,423,23
455581,Sad,3409,423,23
455582,Ronija,3409,423,23
455583,Nekora,3409,423,23
455584,Biri,3409,423,23
455585,Raipahadi,3409,423,23
455586,Andora,3409,423,23
455587,Jargawan Sani,3409,423,23
455588,Panauwa,3409,423,23
455589,Rao Khurd,3409,423,23
455590,Lamkana,3409,423,23
455591,Kalothara Sani,3409,423,23
455592,Rao Kalan,3409,423,23
455593,Bilhari Kalan,3409,423,23
455594,Bilhari Khurd,3409,423,23
455595,Sanai,3409,423,23
455596,Torsanai,3409,423,23
455597,Mador,3409,423,23
455598,Saidora,3409,423,23
455599,Bhasada Khurd,3409,423,23
455600,Bhasada Kalan,3409,423,23
455601,Dabri Panari,3409,423,23
455602,Taka Kalan,3409,423,23
455603,Goghari,3409,423,23
455604,Janori,3409,423,23
455605,Chhareta,3409,423,23
455606,Puskar,3409,423,23
455607,Jagdaura,3409,423,23
455608,Mau,3409,423,23
455609,Ata,3409,423,23
455610,Virpur,3409,423,23
455611,Talbhew,3409,423,23
455612,Khudawali,3409,423,23
455613,Budibhew,3409,423,23
0,Karera,3410,423,23
455614,Ukayala,3410,423,23
455615,Dangipura,3410,423,23
455616,Rajgarh,3410,423,23
455617,Paragarh,3410,423,23
455618,Jayanagar,3410,423,23
455619,Udwaha,3410,423,23
455620,Patha,3410,423,23
455621,Amol Patha,3410,423,23
455622,Shankargarh,3410,423,23
455623,Jerawan,3410,423,23
455624,Silanagar,3410,423,23
455625,Deewat,3410,423,23
455626,Didawali,3410,423,23
455627,Amola,3410,423,23
455628,Mamoni Kalan,3410,423,23
455629,Chhan,3410,423,23
455630,Mamoni Khurd,3410,423,23
455631,Barodi,3410,423,23
455632,Baghra Sajor,3410,423,23
455633,Salaiya Karera,3410,423,23
455634,Sirsona,3410,423,23
455635,Toda Pichhor,3410,423,23
455636,Sirsod,3410,423,23
455637,Ghasarahi,3410,423,23
455638,Narahi,3410,423,23
455639,Kalothara,3410,423,23
455640,Dumghana,3410,423,23
455641,Jugaha,3410,423,23
455642,Dhawara,3410,423,23
455643,Lalpur,3410,423,23
455644,Dumduma,3410,423,23
455645,Khaira Kotiya,3410,423,23
455646,Chhitari,3410,423,23
455647,Bansgarh,3410,423,23
455648,Andar,3410,423,23
455649,Bangwan,3410,423,23
455650,Hajinagar,3410,423,23
455651,Kuthili,3410,423,23
455652,Jerawa,3410,423,23
455653,Languri,3410,423,23
455654,Khairaghat,3410,423,23
455655,Bagedhari Abbal,3410,423,23
455656,Khaira Modi,3410,423,23
455657,Machhawali,3410,423,23
455658,Karotha,3410,423,23
455659,Dhamna,3410,423,23
455660,Mungawali,3410,423,23
