village_code,village_name,sub_district_code,district_code,state_code
620424,Seri,5583,579,29
620425,Jawaharnagar,5583,579,29
620426,Sunthan,5583,579,29
620427,Ratkal,5583,579,29
620428,Kanchanhal,5583,579,29
620429,Kodli,5583,579,29
620430,Nawadgi,5583,579,29
620431,Wazirgaon,5583,579,29
620432,Kudhalli,5583,579,29
620433,Hosalli,5583,579,29
620434,Tegaltippi,5583,579,29
620435,Halcher,5583,579,29
620436,Korvi,5583,579,29
620437,Hodebeeranhalli,5583,579,29
620438,Sulepeth,5583,579,29
620439,Pardarmotakpalli,5583,579,29
620440,Bhaktampalli,5583,579,29
620441,Sangam[K],5583,579,29
620442,Garagpalli,5583,579,29
620443,Ramteerth,5583,579,29
620444,Bedagpalli,5583,579,29
620445,Yakapur,5583,579,29
620446,Penchganpalli,5583,579,29
620447,Kupnoor,5583,579,29
620448,Gadikeshwar,5583,579,29
620449,Benkanhalli,5583,579,29
620450,Bhantanahalli,5583,579,29
620451,Keroli,5583,579,29
620452,Kordampalli,5583,579,29
620453,Iragpalli,5583,579,29
620454,Ghanpur,5583,579,29
620455,Burugpalli,5583,579,29
620456,Chatarsal,5583,579,29
620457,Karachkhed,5583,579,29
620458,Nidugunda,5583,579,29
620459,Venkatapur,5583,579,29
620460,Chintpalli,5583,579,29
620461,Raikod,5583,579,29
620462,Bhootpur,5583,579,29
620463,Kallur [K],5583,579,29
620464,Kallur[B],5583,579,29
620465,Rudnoor,5583,579,29
620466,Hovinhalli,5583,579,29
620467,Siroli,5583,579,29
620468,Halkoda,5583,579,29
620469,Potangal,5583,579,29
620470,Jettur,5583,579,29
0,Sedam ,5584,579,29
620471,Samkhed,5584,579,29
620472,Sangavi (M),5584,579,29
620473,Tottanhalli,5584,579,29
620474,Meenhabal,5584,579,29
620475,Kukunda,5584,579,29
620476,Yadga,5584,579,29
620477,Kachur,5584,579,29
620478,Mugnoor,5584,579,29
620479,Surwar,5584,579,29
620480,Telkur,5584,579,29
620481,Habal (T),5584,579,29
620482,Lohada,5584,579,29
620483,Hayyal,5584,579,29
620484,Sangavi(T),5584,579,29
620485,Yadhalli,5584,579,29
620486,Satpatanhalli,5584,579,29
620487,Bibhalli,5584,579,29
620488,Taranhalli,5584,579,29
620489,Arebommanhalli,5584,579,29
620490,Beeranhalli,5584,579,29
620491,Hunsanhalli,5584,579,29
620492,Bijjanhalli,5584,579,29
620493,Malkhed (J),5584,579,29
620494,Rajivnagar,5584,579,29
620495,Bhimnagar,5584,579,29
620496,Nrupathanga,5584,579,29
620497,Hanganhalli,5584,579,29
620498,Hoshalli,5584,579,29
620499,Neelhalli,5584,579,29
620500,Konkanhalli,5584,579,29
620501,Sedam (Rural),5584,579,29
620502,Batgera(B),5584,579,29
620503,Injepalli,5584,579,29
620504,Madkal,5584,579,29
620505,Sompalli,5584,579,29
620506,Kontanpalli,5584,579,29
620507,Batgera(K),5584,579,29
620508,Kachwar,5584,579,29
620509,Turkbommanhalli,5584,579,29
620510,Madhwar,5584,579,29
620511,Adki,5584,579,29
620512,Jawahar Nagar,5584,579,29
620513,Nagasanpalli,5584,579,29
620514,Rajola(K),5584,579,29
620515,Ernapalli,5584,579,29
620516,Bomdepalli,5584,579,29
620517,Indira Nagar,5584,579,29
620518,Imdapur,5584,579,29
620519,Ranjole,5584,579,29
620520,Halhanmanhalli,5584,579,29
620521,Biderched,5584,579,29
620522,Chitkanpalli,5584,579,29
620523,Rangwar,5584,579,29
620524,Amarwadi,5584,579,29
620525,Jilladpalli,5584,579,29
620526,Gopanapalli(K),5584,579,29
620527,Gundepalli(K),5584,579,29
620528,Bannur,5584,579,29
620529,Lingampalli,5584,579,29
620530,Mallabad,5584,579,29
620531,Anantapur,5584,579,29
620532,Benkanhalli,5584,579,29
620533,Udgi,5584,579,29
620534,Allhalli,5584,579,29
620535,Kalkhamb,5584,579,29
620536,Hanmanhalli,5584,579,29
620537,Sindhanmadu,5584,579,29
620538,Kodla,5584,579,29
620539,Bhutpur,5584,579,29
620540,Rudrawaram,5584,579,29
620541,Munkanpalli,5584,579,29
620542,Jakanpalli,5584,579,29
620543,Gundahalli(B),5584,579,29
620544,Mushthalli,5584,579,29
620545,Mailwar,5584,579,29
620546,Namwar,5584,579,29
620547,Turnur,5584,579,29
620548,Raghapur,5584,579,29
620549,Madna,5584,579,29
620550,Konapur,5584,579,29
620551,Devnoor,5584,579,29
620552,Gudanhalli,5584,579,29
620553,Hulgoal,5584,579,29
620554,Handerki,5584,579,29
620555,Nachawar,5584,579,29
620556,Bilkal,5584,579,29
620557,Dugnoor,5584,579,29
620558,Kolkunda,5584,579,29
620559,Malkapalli,5584,579,29
620560,Kadcharla,5584,579,29
620561,Mudhole,5584,579,29
620562,Kadlapur,5584,579,29
620563,Khanderayanpalli,5584,579,29
620564,Ribbanpalli,5584,579,29
620565,Silarkot,5584,579,29
620566,Nadepalli,5584,579,29
620567,Kadtal,5584,579,29
620568,Kompalli,5584,579,29
620569,Gajalapur,5584,579,29
620570,Medak,5584,579,29
620571,Shahabajpur,5584,579,29
620572,Shankerajpur,5584,579,29
620573,Pakhal,5584,579,29
620574,Chandapur,5584,579,29
620575,Venkatapur,5584,579,29
620576,Gaddanna,5584,579,29
620577,Motakpalli,5584,579,29
620578,Kishtapur,5584,579,29
620579,Tolmamadi,5584,579,29
620580,Gangarawalpalli,5584,579,29
620581,Neratalpahad,5584,579,29
620582,Kanagadda,5584,579,29
620583,Guntatipadampalli,5584,579,29
620584,Shaklatpalli,5584,579,29
620585,Itkal,5584,579,29
620586,Buragpalli,5584,579,29
620587,Yenagundi,5584,579,29
620588,Kurgunta (CT),5584,579,29
0,Chitapur ,5585,579,29
620589,Kannadgi,5585,579,29
620590,Herur (K),5585,579,29
620591,Watwati,5585,579,29
620592,Arankal,5585,579,29
620593,Revai,5585,579,29
620594,Mavinsur,5585,579,29
620595,Bhedsur,5585,579,29
620596,Sanjay Nagar,5585,579,29
620597,Kandagol,5585,579,29
620598,Shelgi,5585,579,29
620599,Kalhipperga,5585,579,29
620600,Hulgera,5585,579,29
620601,Banbi,5585,579,29
620602,Chincholi (H),5585,579,29
620603,Sugur (K),5585,579,29
620604,Gotur,5585,579,29
620605,Kalgi,5585,579,29
620606,Bharatnoor,5585,579,29
620607,Rajapur,5585,579,29
620608,Donnur,5585,579,29
620609,Arjamga,5585,579,29
620610,Tengli,5585,579,29
620611,Salhalli,5585,579,29
620612,Kodadur,5585,579,29
620613,Malag (K),5585,579,29
620614,Mangalgi,5585,579,29
620615,Nippani,5585,579,29
620616,Savathkhed,5585,579,29
620617,Jeevanmardgi,5585,579,29
620618,Tonchi,5585,579,29
620619,Kamaknoor,5585,579,29
620620,Hebbal,5585,579,29
620621,Bennur (K),5585,579,29
620622,Kansoor,5585,579,29
620623,Malaghan,5585,579,29
620624,Korwar,5585,579,29
620625,Hadnoor,5585,579,29
620626,Hampapur,5585,579,29
620627,Wacha,5585,579,29
620628,Muchakhed,5585,579,29
620629,Kalgurthi,5585,579,29
620630,Indankal,5585,579,29
620631,Mattimudu,5585,579,29
620632,Mutpa,5585,579,29
620633,Madbol,5585,579,29
620634,Sangavi,5585,579,29
620635,Bennur (B),5585,579,29
620636,Mugulnagaon,5585,579,29
620637,Maha Nagar,5585,579,29
620638,Pethsirur,5585,579,29
620639,Belgumpa,5585,579,29
620640,Gundagurthi,5585,579,29
620641,Evani,5585,579,29
620642,Dandothi,5585,579,29
620643,Tonsinhalli (T),5585,579,29
620644,Malkood,5585,579,29
620645,Martur,5585,579,29
620646,Devantegnur,5585,579,29
620647,Aldihal,5585,579,29
620648,Seva Nagar,5585,579,29
620649,Mutga,5585,579,29
620650,Katamdevarhalli,5585,579,29
620651,Shankerwadi,5585,579,29
620652,Taranhalli,5585,579,29
620653,Tonsinhalli,5585,579,29
620654,Shahabad (Rural),5585,579,29
620655,Malgatti,5585,579,29
620656,Gola (K),5585,579,29
620657,Ingalgi,5585,579,29
620658,Hongunta,5585,579,29
620659,Kadhalli,5585,579,29
620660,Kundanoor,5585,579,29
620661,Chamnoor,5585,579,29
620662,Kadaboor,5585,579,29
620663,Balwadgi,5585,579,29
620664,Jeevangi,5585,579,29
620665,Kaddargi,5585,579,29
620666,Bhagodi,5585,579,29
620667,Mudbol,5585,579,29
620668,Margol,5585,579,29
620669,Mogla,5585,579,29
620670,Itga,5585,579,29
620671,Yergal,5585,579,29
620672,Gandhinagar,5585,579,29
620673,Ravoor,5585,579,29
620674,Alura,5585,579,29
620675,Bammanhalli,5585,579,29
620676,Kardal,5585,579,29
620677,Satnoor,5585,579,29
620678,Hossur,5585,579,29
620679,Diggaon,5585,579,29
620680,Bhankalga,5585,579,29
620681,Dongaon,5585,579,29
620682,Halkatta,5585,579,29
620683,Kamarwadi,5585,579,29
620684,Sulhalli,5585,579,29
620685,Hannikere,5585,579,29
620686,Alhalli,5585,579,29
620687,Allur (K),5585,579,29
620688,Ramteerth,5585,579,29
620689,Rajola,5585,579,29
620690,Bhimanhalli,5585,579,29
620691,Allur (B),5585,579,29
620692,Dandgund,5585,579,29
620693,Ladlapur,5585,579,29
620694,Devapur,5585,579,29
620695,Konchur,5585,579,29
620696,Kolkunda,5585,579,29
620697,Malag (N),5585,579,29
620698,Nalwar,5585,579,29
620699,Bapu Nagar,5585,579,29
620700,Sanknoor,5585,579,29
620701,Shiva Nagar,5585,579,29
620702,Balgere,5585,579,29
620703,Yagapur,5585,579,29
620704,Sugur (N),5585,579,29
620705,Turnur,5585,579,29
620706,Maradgi,5585,579,29
620707,Kollur,5585,579,29
620708,Sonthi,5585,579,29
620709,Kanganahalli,5585,579,29
620710,Hulandgera,5585,579,29
620711,Banhatti,5585,579,29
620712,Tarkaspet,5585,579,29
620713,Rampurhalli,5585,579,29
620714,Bhankur (OG),5585,579,29
0,Jevargi ,5586,579,29
620715,Hullur,5586,579,29
620716,Harnal (K),5586,579,29
620717,Mogan Itga,5586,579,29
620718,Ankalga,5586,579,29
620719,Sidnal,5586,579,29
620720,Gulihal,5586,579,29
620721,Itga,5586,579,29
620722,Bhosga (K),5586,579,29
620723,Bhosga (B),5586,579,29
620724,Jalihal,5586,579,29
620725,Hanchinal S.Nelogi,5586,579,29
620726,Bedarhalli,5586,579,29
620727,Kudalgi,5586,579,29
620728,Yenkanchi,5586,579,29
620729,Mahur,5586,579,29
620730,Kallur (B),5586,579,29
620731,Kallur (K),5586,579,29
620732,Nelogi,5586,579,29
620733,Mandewal,5586,579,29
620734,Indiragandhinagar,5586,579,29
620735,Gudur S.Nelogi,5586,579,29
620736,Billad,5586,579,29
620737,Mayoor,5586,579,29
620738,Balwandgi,5586,579,29
620739,Belur,5586,579,29
620740,Narayanpur,5586,579,29
620741,Yatnoor,5586,579,29
620742,Jeratgi,5586,579,29
620743,Mulhalli,5586,579,29
620744,Desangi,5586,579,29
620745,Badnihal,5586,579,29
620746,Ranjangi,5586,579,29
620747,Needalgi,5586,579,29
620748,Kuranhalli,5586,579,29
620749,Hipperga S.Nelogi,5586,579,29
620750,Kutnoor,5586,579,29
620751,Harwal,5586,579,29
620752,Rasangi,5586,579,29
620753,Handnoor,5586,579,29
620754,Banmi,5586,579,29
620755,Kobal,5586,579,29
620756,Kudi,5586,579,29
620757,Hipperga-Kona,5586,579,29
620758,Manderwad,5586,579,29
620759,Kolkur,5586,579,29
620760,Raddewadgi,5586,579,29
620761,Gounahalli,5586,579,29
620762,Janiwar,5586,579,29
620763,Jevargi (B) (Rural),5586,579,29
620764,Jevargi  (Rural),5586,579,29
620765,Shakapur,5586,579,29
620766,Ravnoor,5586,579,29
620767,Mavnoor,5586,579,29
620768,Kalhangerga,5586,579,29
620769,Soan,5586,579,29
620770,Heggnal,5586,579,29
620771,Neeralkod,5586,579,29
620772,Hanchinal S.Sulekhan,5586,579,29
620773,Harnur,5586,579,29
620774,Kellur,5586,579,29
620775,Aurad,5586,579,29
620776,Mansivangi,5586,579,29
620777,Shakapur,5586,579,29
620778,Kadkol,5586,579,29
620779,Jamberhal,5586,579,29
620780,Halgattarga,5586,579,29
620781,Murganoor,5586,579,29
620782,Aralgundgi,5586,579,29
620783,Kummanasirasgi,5586,579,29
620784,Wastari,5586,579,29
620785,Kuknoor,5586,579,29
620786,Konsirasgi,5586,579,29
620787,Telegbal,5586,579,29
620788,Yedrami,5586,579,29
620789,Saidapur,5586,579,29
620790,Harnal (B),5586,579,29
620791,Hangerga (B),5586,579,29
620792,Hangerga (K),5586,579,29
620793,Sumbad,5586,579,29
620794,Dumadri,5586,579,29
620795,Kachapur,5586,579,29
620796,Akhandhalli,5586,579,29
620797,Yatnal,5586,579,29
620798,Hanchinal S.Yedrami,5586,579,29
620799,Ainapur,5586,579,29
620800,Magengera,5586,579,29
620801,Kanmeshwar,5586,579,29
620802,Kondguli,5586,579,29
620803,Allapur,5586,579,29
620804,Biryalhissa,5586,579,29
620805,Malli,5586,579,29
620806,Kuralgera,5586,579,29
620807,Nagarhalli S.Malli,5586,579,29
620808,Wadgera,5586,579,29
620809,Bennur,5586,579,29
620810,Gobberwadgi,5586,579,29
620811,Kasrbhosga,5586,579,29
620812,Mutkod,5586,579,29
620813,Jawalga,5586,579,29
620814,Ijeri,5586,579,29
620815,Halgadla,5586,579,29
620816,Somnathhalli,5586,579,29
620817,Gogihal,5586,579,29
620818,Kakhandki,5586,579,29
620819,Alur,5586,579,29
620820,Warvi,5586,579,29
620821,Karkihalli,5586,579,29
620822,Yalgod,5586,579,29
620823,Anadgi,5586,579,29
620824,Nandihalli,5586,579,29
620825,Sathkhed,5586,579,29
620826,Niradgi,5586,579,29
620827,Maradgi S.Madarki,5586,579,29
620828,Bilwar,5586,579,29
620829,Tippnal,5586,579,29
620830,Mangaloor,5586,579,29
620831,Kachur,5586,579,29
620832,Shivapur,5586,579,29
620833,Nagarhalli,5586,579,29
620834,Jamkhandi,5586,579,29
620835,Konnur,5586,579,29
620836,Sadnapur,5586,579,29
620837,Balbatti,5586,579,29
620838,Mallbad,5586,579,29
620839,Amberkhed,5586,579,29
620840,Badardhavi,5586,579,29
620841,Channur,5586,579,29
620842,Gudur S.Andola,5586,579,29
620843,Butnal,5586,579,29
620844,Kattisangavi,5586,579,29
620845,Madri,5586,579,29
620846,Yangunti,5586,579,29
620847,Naribole,5586,579,29
620848,Rajwal,5586,579,29
620849,Malla (B),5586,579,29
620850,Malla (K),5586,579,29
620851,Biryal (K),5586,579,29
620852,Andola,5586,579,29
620853,Jainapur,5586,579,29
620854,Chigarhalli,5586,579,29
620855,Sigarthalli,5586,579,29
620856,Ganwar,5586,579,29
620857,Biryal (B),5586,579,29
620858,Honnal,5586,579,29
620859,Hotinmadu,5586,579,29
620860,Hanchinal Bhari,5586,579,29
620861,Rampur,5586,579,29
620862,Maradgi S.Andola,5586,579,29
620863,Yalwar,5586,579,29
620864,Kodchi,5586,579,29
620865,Lakhanapur,5586,579,29
620866,Ibrahimpur,5586,579,29
620867,Viratnal,5586,579,29
620868,Padgadhalli,5586,579,29
620869,Konhalli,5586,579,29
620870,Kadyapur,5586,579,29
620871,Mudbal (B),5586,579,29
620872,Mudbal (K),5586,579,29
620873,Varchanhalli,5586,579,29
0,Yadgir,0,580,29
0,Shorapur ,5587,580,29
620874,Wandgnoor,5587,580,29
620875,Yalgi,5587,580,29
620876,Chitknal,5587,580,29
620877,Hadnoor,5587,580,29
620878,Malla (K),5587,580,29
620879,Malla,5587,580,29
620880,Yevor,5587,580,29
620881,Dand Sholapur,5587,580,29
620882,Sevanagar,5587,580,29
620883,Khanapur (Sk),5587,580,29
620884,Gogaddihal,5587,580,29
620885,Nagnoor,5587,580,29
620886,Goudgera,5587,580,29
620887,Kirdhalli,5587,580,29
620888,Parsanhalli,5587,580,29
620889,Kembhavi,5587,580,29
620890,Shivaji Nagar,5587,580,29
620891,Bevinhal (S.K.),5587,580,29
620892,Chincholi,5587,580,29
620893,Dornahalli,5587,580,29
620894,Muneerbommanhalli,5587,580,29
620895,Yektapur,5587,580,29
620896,Ainapur,5587,580,29
620897,Malkapur,5587,580,29
620898,Alhal,5587,580,29
620899,Bendartalhalli,5587,580,29
620900,Huvinhalli,5587,580,29
620901,Kachapur,5587,580,29
620902,Fathepur,5587,580,29
620903,Kadhalli,5587,580,29
620904,Murakanal,5587,580,29
620905,Malhalli,5587,580,29
620906,Nadkoor,5587,580,29
620907,Kardakal,5587,580,29
620908,Jainapur,5587,580,29
620909,Godrihal,5587,580,29
620910,Heggandoddi,5587,580,29
620911,Malgatti,5587,580,29
620912,Tippanatgi,5587,580,29
620913,Amlihal,5587,580,29
620914,Agni,5587,580,29
620915,Handral,5587,580,29
620916,Mudnoor (B),5587,580,29
620917,Mudnoor (K),5587,580,29
620918,Rampur,5587,580,29
620919,Yediapur,5587,580,29
620920,Kodalgi,5587,580,29
620921,Kanhalli,5587,580,29
620922,Teggihalli,5587,580,29
620923,Shakhapur,5587,580,29
620924,Badlapur - Becharak,5587,580,29
620925,Agthirth,5587,580,29
620926,Karibhavi,5587,580,29
620927,Sadab,5587,580,29
620928,Arkera (J),5587,580,29
