village_code,village_name,sub_district_code,district_code,state_code
323997,Chhota Sahebkhali,2337,337,19
323998,Sarapkathi,2337,337,19
323999,Ketarchak,2337,337,19
324000,Lebukhali,2337,337,19
324001,Putiamathbari,2337,337,19
324002,Dulduli,2337,337,19
324003,Pukuriachak,2337,337,19
324004,Deuli,2337,337,19
324005,Sahebkhali,2337,337,19
324006,Charalkhali,2337,337,19
324007,Kanaikati,2337,337,19
324008,Kathal Baria,2337,337,19
324009,Ramapur,2337,337,19
324010,Madhabkati,2337,337,19
324011,Patghara,2337,337,19
324012,Jogesganj,2337,337,19
324013,Hemnagar,2337,337,19
324014,Parghumti,2337,337,19
324015,Shridhar Kati,2337,337,19
324016,Malekanghumti,2337,337,19
324017,Kalitala,2337,337,19
324018,Samsernagar,2337,337,19
324019,Hingalganj (CT),2337,337,19
324020,Bankra (CT),2337,337,19
0,Hugli,0,338,19
0,Goghat - I,2338,338,19
324021,Sulut,2338,338,19
324022,Khatgram,2338,338,19
324023,Bijalkona,2338,338,19
324024,Mandalghanti,2338,338,19
324025,Sekati,2338,338,19
324026,Adra,2338,338,19
324027,Bhadur,2338,338,19
324028,Bajua,2338,338,19
324029,Santoshpur,2338,338,19
324030,Palpukur,2338,338,19
324031,Raghubati,2338,338,19
324032,Shancha,2338,338,19
324033,Harischandrapur,2338,338,19
324034,Ratanpur,2338,338,19
324035,Santa,2338,338,19
324036,Madina,2338,338,19
324037,Ganeshbati,2338,338,19
324038,Barul,2338,338,19
324039,Rajgram,2338,338,19
324040,Sitanagar,2338,338,19
324041,Gobindapur,2338,338,19
324042,Balirchak,2338,338,19
324043,Arazi Surjyapur,2338,338,19
324044,Pyarinagar,2338,338,19
324045,Surjyapur,2338,338,19
324046,Birampur,2338,338,19
324047,Methul,2338,338,19
324048,Bhanjapara,2338,338,19
324049,Beli,2338,338,19
324050,Belibela,2338,338,19
324051,Patulsara,2338,338,19
324052,Chak Netara,2338,338,19
324053,Mirga,2338,338,19
324054,Chatra,2338,338,19
324055,Uttar Balarampur,2338,338,19
324056,Khanati,2338,338,19
324057,Pirmallik,2338,338,19
324058,Nabasan,2338,338,19
324059,Golpur,2338,338,19
324060,Bhabadighi,2338,338,19
324061,Kantali,2338,338,19
324062,Madanmohanpur,2338,338,19
324063,Brahmangram,2338,338,19
324064,Gopalbati,2338,338,19
324065,Buintya,2338,338,19
324066,Janakiballabhpur,2338,338,19
324067,Goghat,2338,338,19
324068,Kamche,2338,338,19
324069,Chak Hari,2338,338,19
324070,Kumursa,2338,338,19
324071,Teligram,2338,338,19
324072,Hariharpur,2338,338,19
324073,Mathura,2338,338,19
324074,Shyambati,2338,338,19
324075,Ballabhbati,2338,338,19
324076,Dhulepur,2338,338,19
324077,Purbba Amarpur,2338,338,19
324078,Dighara,2338,338,19
324079,Lakshmipur,2338,338,19
324080,Kanaipur,2338,338,19
324081,Barama,2338,338,19
324082,Jaykrishnapur,2338,338,19
324083,Bara Kumursa,2338,338,19
324084,Mohanpur,2338,338,19
324085,Badla,2338,338,19
324086,Chak Mamrej,2338,338,19
324087,Khorda Kanpur,2338,338,19
324088,Dahiakanda,2338,338,19
324089,Kurmana,2338,338,19
324090,Sunia,2338,338,19
324091,Amadpur,2338,338,19
324092,Bamunia,2338,338,19
324093,Darinakunda,2338,338,19
324094,Gohalpota,2338,338,19
324095,Nakunda,2338,338,19
324096,Jot Mahabat,2338,338,19
324097,Saora,2338,338,19
324098,Dumurpara,2338,338,19
324099,Rautara,2338,338,19
324100,Kulia,2338,338,19
324101,Dewan Chak,2338,338,19
324102,Kota,2338,338,19
324103,Goalpara,2338,338,19
324104,Belekusuma,2338,338,19
324105,Dakshin Balarampur,2338,338,19
324106,Amdoba,2338,338,19
324107,Anandapur,2338,338,19
324108,Gohalisanra,2338,338,19
324109,Khilgram,2338,338,19
324110,Syamballabpur,2338,338,19
324111,Muktarpur,2338,338,19
324112,Penchera,2338,338,19
324113,Damodarpur,2338,338,19
324114,Mirzzapur,2338,338,19
324115,Udayrajpur,2338,338,19
324116,Radhaballabhpur,2338,338,19
324117,Kalagachhia,2338,338,19
324118,Bali,2338,338,19
324119,Jagatpur,2338,338,19
0,Goghat - II,2339,338,19
324120,Samantakhanda,2339,338,19
324121,Gotai,2339,338,19
324122,Khatul,2339,338,19
324123,Agai,2339,338,19
324124,Narasinbati,2339,338,19
324125,Gauripur,2339,338,19
324126,Bhurkunda,2339,338,19
324127,Rayan,2339,338,19
324128,Jitarpur,2339,338,19
324129,Shalikona,2339,338,19
324130,Kamala,2339,338,19
324131,Punia,2339,338,19
324132,Ashpur,2339,338,19
324133,Paschim Chakla,2339,338,19
324134,Purba Chakla,2339,338,19
324135,Masidbera,2339,338,19
324136,Ambaula,2339,338,19
324137,Belun,2339,338,19
324138,Pundahit,2339,338,19
324139,Kumarganj,2339,338,19
324140,Kotai,2339,338,19
324141,Ria,2339,338,19
324142,Jharikhanda,2339,338,19
324143,Balitakunda,2339,338,19
324144,Idalbati,2339,338,19
324145,Naraharbati,2339,338,19
324146,Daulatbati,2339,338,19
324147,Senai,2339,338,19
324148,Jotchandi,2339,338,19
324149,Shaljhar,2339,338,19
324150,Bengai,2339,338,19
324151,Durgapur,2339,338,19
324152,Anur,2339,338,19
324153,Kapsit,2339,338,19
324154,Belepara,2339,338,19
324155,Tarui,2339,338,19
324156,Dashghara,2339,338,19
324157,Shripur,2339,338,19
324158,Kamarpukur,2339,338,19
324159,Indira,2339,338,19
324160,Harisabha,2339,338,19
324161,Raghunathpur,2339,338,19
324162,Paschim Amarpur,2339,338,19
324163,Pukhuria,2339,338,19
324164,Dwariapur,2339,338,19
324165,Satberia,2339,338,19
324166,Subir Chak,2339,338,19
324167,Madhubati,2339,338,19
324168,Gar Mandaran,2339,338,19
324169,Betbani,2339,338,19
324170,Naldubi,2339,338,19
324171,Kajla,2339,338,19
324172,Babuimari,2339,338,19
324173,Laluka,2339,338,19
324174,Rangamati,2339,338,19
324175,Arazi Kirttibaspur,2339,338,19
324176,Krittibaspur,2339,338,19
324177,Tarahat,2339,338,19
324178,Mulluk,2339,338,19
324179,Meherbanpur,2339,338,19
324180,Laskarpukur,2339,338,19
324181,Khejurbandi,2339,338,19
324182,Mamudpur,2339,338,19
324183,Pandugram,2339,338,19
324184,Beldiha,2339,338,19
324185,Andua,2339,338,19
324186,Shyambazar,2339,338,19
324187,Fului,2339,338,19
324188,Betra,2339,338,19
324189,Tilari,2339,338,19
324190,Dwaripara,2339,338,19
324191,Kokandi,2339,338,19
324192,Kayapat,2339,338,19
324193,Shyampur,2339,338,19
324194,Tilati,2339,338,19
324195,Chakran,2339,338,19
324196,Badanganj,2339,338,19
324197,Krishnaganj,2339,338,19
324198,Sikil Beldiha,2339,338,19
324199,Bara Salabeltala,2339,338,19
324200,Selampur,2339,338,19
324201,Karnapur,2339,338,19
324202,Dharmmapur,2339,338,19
324203,Kuchedahari,2339,338,19
324204,Baburampur,2339,338,19
324205,Jharia,2339,338,19
324206,Sundarpur,2339,338,19
324207,Shantipur,2339,338,19
324208,Anupnagar,2339,338,19
324209,Kultala,2339,338,19
324210,Gurulia Bhatsala,2339,338,19
324211,Paschim Para,2339,338,19
324212,Bhagabanpur,2339,338,19
324213,Sinrapur,2339,338,19
324214,Kantagarya,2339,338,19
324215,Chandpur,2339,338,19
324216,Debkhanda,2339,338,19
324217,Hazipur,2339,338,19
324218,Mandala,2339,338,19
324219,Harihar,2339,338,19
324220,Bahagal,2339,338,19
324221,Datpur,2339,338,19
324222,Tehure,2339,338,19
324223,Uttar Arjungaria,2339,338,19
324224,Kayrakhali,2339,338,19
324225,Uttar Sainte,2339,338,19
324226,Dakshin Sainte,2339,338,19
324227,Dakshin Arjungaria,2339,338,19
324228,Dariahar,2339,338,19
324229,Maynadanga,2339,338,19
324230,Paba,2339,338,19
324231,Kurchigaria,2339,338,19
0,Arambag,2340,338,19
324232,Bhabapur,2340,338,19
324233,Maminpur,2340,338,19
324234,Par Adra,2340,338,19
324235,Kirthi Chandrapur,2340,338,19
324236,Mandra,2340,338,19
324237,Dadanpur,2340,338,19
324238,Maigram,2340,338,19
324239,Chandibati,2340,338,19
324240,Donga Bathan,2340,338,19
324241,Eadpur,2340,338,19
324242,Tirol,2340,338,19
324243,Puin,2340,338,19
324244,Benga,2340,338,19
324245,Chak Jalal,2340,338,19
324246,Chak Madan,2340,338,19
324247,Ruitchak,2340,338,19
324248,Bora,2340,338,19
324249,Karui,2340,338,19
324250,Golta,2340,338,19
324251,Chak Chamrul (Dakshin),2340,338,19
324252,Teghari,2340,338,19
324253,Parbbati Chak,2340,338,19
324254,Pahar Chak,2340,338,19
324255,Chandsit,2340,338,19
324256,Maheshpur,2340,338,19
324257,Dihi Bayara,2340,338,19
324258,Bamsa Amrel,2340,338,19
324259,Jayrampur,2340,338,19
324260,Gopinathpur,2340,338,19
324261,Keledona,2340,338,19
324262,Kulbayara,2340,338,19
324263,Raghunathpur,2340,338,19
324264,Kashtadahi,2340,338,19
324265,Balundi,2340,338,19
324266,Uttar Narayanpur,2340,338,19
324267,Behala,2340,338,19
324268,Batanal,2340,338,19
324269,Sastipur,2340,338,19
324270,Chak Fazil,2340,338,19
324271,Uttar Rasulpur,2340,338,19
324272,Uttar Sekhpur,2340,338,19
324273,Chak Amad,2340,338,19
324274,Tala,2340,338,19
324275,Bachhanari,2340,338,19
324276,Fatepur,2340,338,19
324277,Purbbaharipur,2340,338,19
324278,Ghar Gohal,2340,338,19
324279,Balia,2340,338,19
324280,Chak Benshe,2340,338,19
324281,Banamalipur,2340,338,19
324282,Malaypur,2340,338,19
324283,Chak Behala,2340,338,19
324284,Chak Hazi,2340,338,19
324285,Kashigare,2340,338,19
324286,Bhalia,2340,338,19
324287,Telua,2340,338,19
324288,Jasapur,2340,338,19
324289,Chakanar,2340,338,19
324290,Keshabpur,2340,338,19
324291,Ashanpur,2340,338,19
324292,Mazaffarpur,2340,338,19
324293,Purbba Krishnapur,2340,338,19
324294,Purbba Shibpur,2340,338,19
324295,Madhurpur,2340,338,19
324296,Sarati,2340,338,19
324297,Mayapur,2340,338,19
324298,Hat Basantapur,2340,338,19
324299,Mohanpur,2340,338,19
324300,Rajhati,2340,338,19
324301,Balarampur,2340,338,19
324302,Satpur,2340,338,19
324303,Krishnabati,2340,338,19
324304,Ajaypur,2340,338,19
324305,Chand Chak,2340,338,19
324306,Bara Garia,2340,338,19
324307,Ramnagar,2340,338,19
324308,Mobarakpur,2340,338,19
324309,Salepur,2340,338,19
324310,Manikpat,2340,338,19
324311,Paschim Raypur,2340,338,19
324312,Bara Dongal,2340,338,19
324313,Dakshin Sekhpur,2340,338,19
324314,Rangtakhali,2340,338,19
324315,Basantabati,2340,338,19
324316,Atapur,2340,338,19
324317,Berabere,2340,338,19
324318,Dahar Kundu,2340,338,19
324319,Fate Chak,2340,338,19
324320,Dongal,2340,338,19
324321,Ratanpur,2340,338,19
324322,Tatar Chak,2340,338,19
324323,Helar Chak,2340,338,19
324324,Kapsit,2340,338,19
324325,Gaurhati,2340,338,19
324326,Subhayapur,2340,338,19
324327,Khalar,2340,338,19
324328,Puisara,2340,338,19
324329,Gauri,2340,338,19
324330,Lalur Chak,2340,338,19
324331,Beurgram,2340,338,19
324332,Sikil Mobarakpur,2340,338,19
324333,Khordalalur Chak,2340,338,19
324334,Mahishgot,2340,338,19
324335,Basuli Chak,2340,338,19
324336,Sonagachhi,2340,338,19
324337,Kanpur,2340,338,19
324338,Ranhat,2340,338,19
324339,Jot Ram,2340,338,19
324340,Hamirbati,2340,338,19
324341,Krishna Ballabhpur,2340,338,19
324342,Dharmapota,2340,338,19
324343,Panpet,2340,338,19
324344,Sahapur,2340,338,19
324345,Dakshin Rasulpur,2340,338,19
324346,Taral,2340,338,19
324347,Haraditya,2340,338,19
324348,Shyamgram,2340,338,19
324349,Arunbera,2340,338,19
324350,Golami Chak,2340,338,19
324351,Amgaon,2340,338,19
324352,Chhandra,2340,338,19
324353,Tajpur,2340,338,19
324354,Birati,2340,338,19
324355,Katabani,2340,338,19
324356,Pirijpur,2340,338,19
324357,Selalpur,2340,338,19
324358,Eloma,2340,338,19
324359,Madhabpur,2340,338,19
324360,Pandugram,2340,338,19
324361,Jaysinha Chak,2340,338,19
324362,Dihi Bagnan,2340,338,19
324363,Para Bagnan,2340,338,19
324364,Bhabanipur,2340,338,19
324365,Chunait,2340,338,19
324366,Bhandarhati,2340,338,19
324367,Balai Chak,2340,338,19
324368,Samta,2340,338,19
324369,Takshal,2340,338,19
324370,Shitalpur,2340,338,19
324371,Mandaran,2340,338,19
324372,Arandi,2340,338,19
324373,Pratapnagar,2340,338,19
324374,Arakul,2340,338,19
324375,Satmasa,2340,338,19
324376,Bahu Khedail,2340,338,19
324377,Pura,2340,338,19
324378,Gholpura,2340,338,19
324379,Siara,2340,338,19
324380,Ragpur,2340,338,19
324381,Gobra,2340,338,19
324382,Purbba Raypur,2340,338,19
324383,Gopaldaha,2340,338,19
324384,Chandraban,2340,338,19
324385,Dakshin Narayanpur,2340,338,19
324386,Hayatpur,2340,338,19
324387,Khedail Kismat,2340,338,19
324388,Tilak Chak,2340,338,19
324389,Sahalalpur,2340,338,19
324390,Paschim Shibpur (P),2340,338,19
0,Pursura,2341,338,19
324391,Sahapur,2341,338,19
324392,Bhangamora,2341,338,19
324393,Bakharpur Krishnaballabhpur,2341,338,19
324394,Soaluk,2341,338,19
324395,Baikunthapur,2341,338,19
324396,Kelepara,2341,338,19
324397,Dulalbati,2341,338,19
324398,Ranbagpur,2341,338,19
324399,Krishnabati,2341,338,19
324400,Baitha,2341,338,19
324401,Kulbatpur,2341,338,19
324402,Dihibatpur,2341,338,19
324403,Deulpara,2341,338,19
324404,Alati,2341,338,19
324405,Rasulpur,2341,338,19
324406,Paschimpara,2341,338,19
324407,Harinakhali,2341,338,19
324408,Rasik Chak,2341,338,19
324409,Takipur,2341,338,19
324410,Nimdangi,2341,338,19
324411,Jangalpara,2341,338,19
324412,Pursura,2341,338,19
324413,Harihar,2341,338,19
324414,Shrirampur,2341,338,19
324415,Rautara,2341,338,19
324416,Saidpur,2341,338,19
324417,Masinan,2341,338,19
324418,Saota,2341,338,19
324419,Kadipur,2341,338,19
324420,Bheuta,2341,338,19
324421,Bhunyera,2341,338,19
324422,Samaspur,2341,338,19
324423,Hati,2341,338,19
324424,Parul,2341,338,19
324425,Balarampur,2341,338,19
324426,Sundarush,2341,338,19
324427,Hetam Chak,2341,338,19
324428,Akri Fatepur,2341,338,19
324429,Chilladangi,2341,338,19
324430,Harua,2341,338,19
324431,Benegachhi,2341,338,19
324432,Jasar,2341,338,19
324433,Gopimohanpur,2341,338,19
324434,Bara Digrui,2341,338,19
324435,Ghol Digrui,2341,338,19
324436,Neota,2341,338,19
324437,Shyampur,2341,338,19
324438,Par Bhurshitta,2341,338,19
324439,Kotalpara,2341,338,19
324440,Par Shyampur,2341,338,19
0,Tarakeswar,2342,338,19
324441,Santoshpur,2342,338,19
324442,Nachhipur,2342,338,19
324443,Kanraria,2342,338,19
324444,Kulteghari,2342,338,19
324445,Mohanbati,2342,338,19
324446,Teghari,2342,338,19
324447,Gauribati,2342,338,19
324448,Naypara,2342,338,19
324449,Shibpur,2342,338,19
324450,Tulyan,2342,338,19
324451,Talpur,2342,338,19
324452,Keshabchak,2342,338,19
324453,Laskarpur,2342,338,19
324454,Moktarpur,2342,338,19
324455,Makrar,2342,338,19
324456,Ketera,2342,338,19
324457,Ramnarayanpur,2342,338,19
324458,Gayeshpur,2342,338,19
324459,Bishnubati,2342,338,19
324460,Gure,2342,338,19
324461,Bhata (P),2342,338,19
324462,Sahapur (P),2342,338,19
324463,Chandur,2342,338,19
324464,Dhalyan,2342,338,19
324465,Sainta,2342,338,19
324466,Bhanjipur (P),2342,338,19
324467,Hauli,2342,338,19
324468,Bajitpur (P),2342,338,19
324469,Tarakeswar (P),2342,338,19
324470,Bhimpur,2342,338,19
324471,Purba Ramnagar,2342,338,19
324472,Tyagra,2342,338,19
324473,Aligari,2342,338,19
324474,Basudebpur,2342,338,19
324475,Baidyapur,2342,338,19
324476,Mirzapur,2342,338,19
324477,Aknapur,2342,338,19
324478,Bharamalpur,2342,338,19
324479,Rambati,2342,338,19
324480,Kulut,2342,338,19
324481,Somserpur,2342,338,19
324482,Maheshpur,2342,338,19
324483,Radhanagar,2342,338,19
324484,Nandanbati,2342,338,19
324485,Sardarpur,2342,338,19
324486,Kanaipur,2342,338,19
324487,Bagbari,2342,338,19
324488,Madpur,2342,338,19
324489,Kalapukur,2342,338,19
324490,Manoharpur,2342,338,19
324491,Ballabhipur,2342,338,19
324492,Nazirpur,2342,338,19
324493,Baligari,2342,338,19
324494,Jaynagar,2342,338,19
324495,Shyampur,2342,338,19
324496,Kunjaban,2342,338,19
324497,Bhabanipur,2342,338,19
324498,Adangachhi,2342,338,19
324499,Pratiharpur,2342,338,19
324500,Mujpur,2342,338,19
324501,Salepur,2342,338,19
324502,Dattapur,2342,338,19
324503,Bamunpara,2342,338,19
324504,Ekdalu,2342,338,19
324505,Jagajibanpur,2342,338,19
324506,Astara,2342,338,19
324507,Chanpadanga,2342,338,19
324508,Sachak,2342,338,19
324509,Paschimramnagar,2342,338,19
324510,Beremul,2342,338,19
324511,Tajpur,2342,338,19
324512,Binagram,2342,338,19
324513,Naita,2342,338,19
324514,Jagannathpur,2342,338,19
324515,Belband,2342,338,19
324516,Darbeshpur,2342,338,19
324517,Nabina,2342,338,19
324518,Ankargaria,2342,338,19
324519,Gobra,2342,338,19
324520,Binodbati,2342,338,19
324521,Chhaonapur,2342,338,19
324522,Chakdaha,2342,338,19
324523,Piasara,2342,338,19
324524,Gobarhanra,2342,338,19
324525,Ayampahar Pur,2342,338,19
324526,Gangarambati,2342,338,19
324527,Timna,2342,338,19
324528,Malpaharpur,2342,338,19
324529,Ramchandrapur,2342,338,19
324530,Panchgachhi,2342,338,19
0,Dhaniakhali,2343,338,19
324531,Jerur,2343,338,19
324532,Harirampur,2343,338,19
324533,Chaughata,2343,338,19
324534,Uttar Jagannathpur,2343,338,19
324535,Gurbari,2343,338,19
324536,Uttar Mamudpur,2343,338,19
324537,Mahishgara,2343,338,19
324538,Chopa,2343,338,19
324539,Baidyapur,2343,338,19
324540,Banshipur,2343,338,19
324541,Balidanga,2343,338,19
324542,Khanpur,2343,338,19
324543,Katgara,2343,338,19
324544,Hridayrampur,2343,338,19
324545,Raghabindubati,2343,338,19
324546,Hazipur,2343,338,19
324547,Kashipur,2343,338,19
324548,Maharampur,2343,338,19
324549,Dakshin Sankarpur,2343,338,19
324550,Madpur,2343,338,19
324551,Sirijpur,2343,338,19
324552,Rajipur,2343,338,19
324553,Salalpur,2343,338,19
324554,Byaspur,2343,338,19
324555,Dedhara,2343,338,19
324556,Paschim Banpur,2343,338,19
324557,Baharampur,2343,338,19
324558,Gangeshnagar,2343,338,19
324559,Dashghara,2343,338,19
324560,Srikrishnapur,2343,338,19
324561,Dighir,2343,338,19
324562,Ballabhipur,2343,338,19
324563,Nimdanga,2343,338,19
324564,Shrirampur,2343,338,19
324565,Sahbazar,2343,338,19
324566,Beguna,2343,338,19
324567,Gobindapur,2343,338,19
324568,Dakshin Jagannaathpur,2343,338,19
324569,Banna,2343,338,19
324570,Rautpur,2343,338,19
324571,Deora,2343,338,19
324572,Radha Nagar,2343,338,19
324573,Gopinagar,2343,338,19
324574,Dakshin Mamudpur,2343,338,19
324575,Dharampur,2343,338,19
324576,Paschim Gopinathpur,2343,338,19
324577,Jamdara,2343,338,19
324578,Habibpur,2343,338,19
324579,Chaitanya Bati,2343,338,19
324580,Nischintapur,2343,338,19
324581,Paschim Kalikapur,2343,338,19
324582,Kumrul,2343,338,19
324583,Dakshin Kotalpur,2343,338,19
324584,Jiara,2343,338,19
324585,Paschim Narayanpur,2343,338,19
324586,Chautara,2343,338,19
324587,Bishnupur,2343,338,19
324588,Parambua,2343,338,19
324589,Nalthoba,2343,338,19
324590,Sarampara,2343,338,19
324591,Chenchua,2343,338,19
324592,Paikpara,2343,338,19
324593,Chandpur,2343,338,19
324594,Dhamaitikar,2343,338,19
324595,Sitipalashi,2343,338,19
324596,Kankrakuli,2343,338,19
324597,Surat Sinpur,2343,338,19
324598,Shripatipur,2343,338,19
324599,Kanikar,2343,338,19
324600,Deulpara,2343,338,19
324601,Kabilpur,2343,338,19
324602,Mitrapur,2343,338,19
324603,Chinagari,2343,338,19
324604,Serpur,2343,338,19
324605,Balighari,2343,338,19
324606,Dakshin Mogalpur,2343,338,19
324607,Mandara,2343,338,19
324608,Dakshin Abhirampur,2343,338,19
324609,Kak Gachhi,2343,338,19
324610,Bhandarhati,2343,338,19
324611,Durga Prasad,2343,338,19
324612,Paschim Keshabpur,2343,338,19
324613,Makhalpur,2343,338,19
324614,Dakshin Fatepur,2343,338,19
324615,Jayharipur,2343,338,19
324616,Jayrambati,2343,338,19
324617,Chak Sultan,2343,338,19
324618,Hiranya Bati,2343,338,19
324619,Gotpur,2343,338,19
324620,Tegachhi Bhabanipur,2343,338,19
324621,Dipa,2343,338,19
324622,Kamalpur,2343,338,19
324623,Purba Banpur,2343,338,19
324624,Ghana Shyampur,2343,338,19
324625,Jot Kamal,2343,338,19
324626,Purba Kalikapur,2343,338,19
324627,Samaspur,2343,338,19
324628,Chapabere,2343,338,19
324629,Dhaniakhali,2343,338,19
324630,Konan,2343,338,19
324631,Ala,2343,338,19
324632,Jadupur,2343,338,19
324633,Harpur,2343,338,19
324634,Simla,2343,338,19
324635,Uttar Malikapur,2343,338,19
324636,Madhusudanpur,2343,338,19
324637,Chhota Mallikpur,2343,338,19
324638,Galgale,2343,338,19
324639,Pitha,2343,338,19
324640,Hatkamalpur,2343,338,19
324641,Madhupur,2343,338,19
324642,Mukundapur,2343,338,19
324643,Lokabati,2343,338,19
324644,Chitla,2343,338,19
324645,Mahamaya,2343,338,19
324646,Gete Gari,2343,338,19
324647,Palasi,2343,338,19
324648,Belgachhia,2343,338,19
324649,Kharu,2343,338,19
324650,Rahia,2343,338,19
324651,Chak Bibi,2343,338,19
324652,Telekona,2343,338,19
324653,Birpur,2343,338,19
324654,Faridpur,2343,338,19
324655,Balidaha,2343,338,19
324656,Gurap,2343,338,19
324657,Uttar Kotalpur,2343,338,19
324658,Hasampur,2343,338,19
324659,Benathali,2343,338,19
324660,Uttar Sankarpur,2343,338,19
324661,Bara Mallikpur,2343,338,19
324662,Satidaha,2343,338,19
324663,Purbba Gopinathpur,2343,338,19
324664,Ghoshla,2343,338,19
324665,Sheapur,2343,338,19
324666,Barul,2343,338,19
324667,Sonajol,2343,338,19
324668,Gopikantapur,2343,338,19
324669,Masuria,2343,338,19
324670,Akabpur,2343,338,19
324671,Jolkul,2343,338,19
324672,Basipur,2343,338,19
324673,Uttar Abhirampur,2343,338,19
