village_code,village_name,sub_district_code,district_code,state_code
522037,Padariya,3915,488,24
522038,Kadodara,3915,488,24
522039,Vav,3915,488,24
522040,Sambheti,3915,488,24
522041,Janiadara,3915,488,24
522042,Akhod,3915,488,24
522043,Nandida,3915,488,24
522044,Khojbal,3915,488,24
522045,Sadathala,3915,488,24
522046,Kothia,3915,488,24
522047,Sayakha,3915,488,24
522048,Bhersam,3915,488,24
522049,Vorasamni,3915,488,24
522050,Aragama,3915,488,24
522051,Vilayat,3915,488,24
522052,Bhensali,3915,488,24
522053,Atali,3915,488,24
522054,Galenda,3915,488,24
522055,Samatpor,3915,488,24
522056,Vadadla,3915,488,24
522057,Dahej,3915,488,24
522058,Lakhigam,3915,488,24
522059,Luvara,3915,488,24
522060,Jageshwar,3915,488,24
522061,Ambheta,3915,488,24
522062,Jolva,3915,488,24
522063,Suva,3915,488,24
522064,Rahiad,3915,488,24
522065,Koliad,3915,488,24
522066,Kaladara,3915,488,24
522067,Vengani,3915,488,24
522068,Aliabet,3915,488,24
0,Bharuch,3916,488,24
522069,Kamboli,3916,488,24
522070,Simalia,3916,488,24
522071,Kishnad,3916,488,24
522072,Ghodi,3916,488,24
522073,Thikaria,3916,488,24
522074,Tankariya,3916,488,24
522075,Padariya,3916,488,24
522076,Karela,3916,488,24
522077,Kelod,3916,488,24
522078,Pipalia,3916,488,24
522079,Parkhet,3916,488,24
522080,Adol,3916,488,24
522081,Varedia,3916,488,24
522082,Segva,3916,488,24
522083,Shahpura,3916,488,24
522084,Nand,3916,488,24
522085,Bharthana,3916,488,24
522086,Uparali,3916,488,24
522087,Manch,3916,488,24
522088,Kahan,3916,488,24
522089,Sitpon,3916,488,24
522090,Pariej,3916,488,24
522091,Dayadra,3916,488,24
522092,Tralsa,3916,488,24
522093,Hingalla,3916,488,24
522094,Bori,3916,488,24
522095,Kargat,3916,488,24
522096,Jhanghar,3916,488,24
522097,Bambusar,3916,488,24
522098,Samlod,3916,488,24
522099,Jhanor,3916,488,24
522100,Dabhali,3916,488,24
522101,Nabipur,3916,488,24
522102,Kuvadar,3916,488,24
522103,Kothi,3916,488,24
522104,Tralsi,3916,488,24
522105,Derol,3916,488,24
522106,Sarnar,3916,488,24
522107,Amleshwar,3916,488,24
522108,Cholad,3916,488,24
522109,Vansi,3916,488,24
522110,Vahalu,3916,488,24
522111,Mahudhala,3916,488,24
522112,Paguthan,3916,488,24
522113,Haldar,3916,488,24
522114,Asuria,3916,488,24
522115,Umara,3916,488,24
522116,Kavitha,3916,488,24
522117,Karmali,3916,488,24
522118,Sindhot,3916,488,24
522119,Angareshwar,3916,488,24
522120,Nikora,3916,488,24
522121,Mangleshwar,3916,488,24
522122,Karjan,3916,488,24
522123,Osara,3916,488,24
522124,Luwara,3916,488,24
522125,Vagusana,3916,488,24
522126,Kasad,3916,488,24
522127,Tham,3916,488,24
522128,Karmad,3916,488,24
522129,Kurala,3916,488,24
522130,Amdada,3916,488,24
522131,Sankhvad,3916,488,24
522132,Kesrol,3916,488,24
522133,Eksal,3916,488,24
522134,Navetha,3916,488,24
522135,Bhuva,3916,488,24
522136,Vesdada,3916,488,24
522137,Detral,3916,488,24
522138,Manubar,3916,488,24
522139,Kanthariya,3916,488,24
522140,Umraj,3916,488,24
522141,Chavaj,3916,488,24
522142,Vadadla,3916,488,24
522143,Haldarwa,3916,488,24
522144,Tavara,3916,488,24
522145,Shuklatirth,3916,488,24
522146,Rahadpor,3916,488,24
522147,Dahegam,3916,488,24
522148,Hinglot,3916,488,24
522149,Vadva,3916,488,24
522150,Bhadbhut,3916,488,24
522151,Kasva,3916,488,24
522152,Manad,3916,488,24
522153,Mahegam,3916,488,24
522154,Dashan,3916,488,24
522155,Verwada,3916,488,24
522156,Kukarwada,3916,488,24
522157,Borbhatha Bet,3916,488,24
522158,Palej (CT),3916,488,24
522159,Sherpura (CT),3916,488,24
522160,Nandelav (CT),3916,488,24
522161,Bholav (CT),3916,488,24
522162,Jhadeshwar (CT),3916,488,24
522163,Maktampur (CT),3916,488,24
0,Jhagadia,3917,488,24
522164,Mota Vasna,3917,488,24
522165,Indore,3917,488,24
522166,Panetha,3917,488,24
522167,Nana Vasna,3917,488,24
522168,Parvata,3917,488,24
522169,Asha,3917,488,24
522170,Velugam,3917,488,24
522171,Tarsali,3917,488,24
522172,Patar,3917,488,24
522173,Ore,3917,488,24
522174,Tothidara,3917,488,24
522175,Rundh,3917,488,24
522176,Krushnapuri,3917,488,24
522177,Vadhavana,3917,488,24
522178,Kakalpor,3917,488,24
522179,Sarsad,3917,488,24
522180,Fichwada (Sarkari),3917,488,24
522181,Dhundha,3917,488,24
522182,Mahuvada,3917,488,24
522183,Bamalla,3917,488,24
522184,Umalla,3917,488,24
522185,Roomalpura,3917,488,24
522186,Jamboi,3917,488,24
522187,Umadhara,3917,488,24
522188,Kantidara,3917,488,24
522189,Bhalod,3917,488,24
522190,Prankad,3917,488,24
522191,Jarsad,3917,488,24
522192,Vanakpore,3917,488,24
522193,Pipdara,3917,488,24
522194,Sanjali,3917,488,24
522195,Achhalia,3917,488,24
522196,Shir,3917,488,24
522197,Tavdi,3917,488,24
522198,Vala,3917,488,24
522199,Raisangpura,3917,488,24
522200,Vaghpara (Dumala),3917,488,24
522201,Tejpor,3917,488,24
522202,Uchchhab,3917,488,24
522203,Haripara (Dumala),3917,488,24
522204,Sarsa,3917,488,24
522205,Rajpardi,3917,488,24
522206,Avidha,3917,488,24
522207,Pora,3917,488,24
522208,Limodara,3917,488,24
522209,Karad,3917,488,24
522210,Khadoli,3917,488,24
522211,Madhavpara,3917,488,24
522212,Boridara (Sarkari),3917,488,24
522213,Nana Sorva,3917,488,24
522214,Rajpara,3917,488,24
522215,Rupania,3917,488,24
522216,Kapat,3917,488,24
522217,Dabhal,3917,488,24
522218,Vali,3917,488,24
522219,Khalak,3917,488,24
522220,Kesharva,3917,488,24
522221,Umarkharda,3917,488,24
522222,Koliapada,3917,488,24
522223,Kantol,3917,488,24
522224,Ambakhadi,3917,488,24
522225,Mota Sorva,3917,488,24
522226,Samarpara,3917,488,24
522227,Malipipar,3917,488,24
522228,Bhimpor,3917,488,24
522229,Simdhara,3917,488,24
522230,Jhagadia,3917,488,24
522231,Mota Sanja,3917,488,24
522232,Vaghpara (Sarkari),3917,488,24
522233,Haripara (Sarkari),3917,488,24
522234,Ratanpore,3917,488,24
522235,Bhuri ,3917,488,24
522236,Maljipara,3917,488,24
522237,Gundecha,3917,488,24
522238,Kadwali,3917,488,24
522239,Bilvada,3917,488,24
522240,Razalwada,3917,488,24
522241,Mandvi,3917,488,24
522242,Vankol,3917,488,24
522243,Pada,3917,488,24
522244,Jamoli,3917,488,24
522245,Dholi,3917,488,24
522246,Pipalpan,3917,488,24
522247,Choki,3917,488,24
522248,Amalzar,3917,488,24
522249,Amod,3917,488,24
522250,Vankihathan,3917,488,24
522251,Kunvarpara,3917,488,24
522252,Sultanpura,3917,488,24
522253,Ranipara,3917,488,24
522254,Uchedia,3917,488,24
522255,Govali Bet,3917,488,24
522256,Govali,3917,488,24
522257,Nana Sanja,3917,488,24
522258,Vanthevad,3917,488,24
522259,Kharia,3917,488,24
522260,Dholakuva,3917,488,24
522261,Andharkachhala,3917,488,24
522262,Damlai,3917,488,24
522263,Padvaniya,3917,488,24
522264,Rampore,3917,488,24
522265,Baleshwar,3917,488,24
522266,Jespore,3917,488,24
522267,Sajanvav,3917,488,24
522268,Vadkhunta,3917,488,24
522269,Machamadi,3917,488,24
522270,Mungaj,3917,488,24
522271,Movi,3917,488,24
522272,Yal,3917,488,24
522273,Kharetha,3917,488,24
522274,Vandarveli,3917,488,24
522275,Debar,3917,488,24
522276,Dholekham,3917,488,24
522277,Anjoli,3917,488,24
522278,Ramkot,3917,488,24
522279,Ashnavi,3917,488,24
522280,Navapara,3917,488,24
522281,Goratia,3917,488,24
522282,Zazpor,3917,488,24
522283,Padal,3917,488,24
522284,Malpor (Dumala),3917,488,24
522285,Selod,3917,488,24
522286,Fulwadi,3917,488,24
522287,Kapalsadi,3917,488,24
522288,Boridara (Dumala),3917,488,24
522289,Mulad,3917,488,24
522290,Kharchi Bhilwada,3917,488,24
522291,Kharchi,3917,488,24
522292,Untia,3917,488,24
522293,Sardarpura,3917,488,24
522294,Dadheda,3917,488,24
522295,Talodara,3917,488,24
522296,Navagam Mota,3917,488,24
522297,Rajpore,3917,488,24
522298,Moran,3917,488,24
522299,Shiyali,3917,488,24
522300,Anadhara,3917,488,24
522301,Kotiamau,3917,488,24
522302,Kolivada,3917,488,24
522303,Undi,3917,488,24
522304,Kochbar,3917,488,24
522305,Fichvada (Dumala),3917,488,24
522306,Valpore,3917,488,24
522307,Galiba,3917,488,24
522308,Timla,3917,488,24
522309,Vadpan,3917,488,24
522310,Kuri,3917,488,24
522311,Gambhirpara,3917,488,24
522312,Bhojpor,3917,488,24
522313,Vasna,3917,488,24
522314,Borjai,3917,488,24
522315,Randedi,3917,488,24
522316,Limet,3917,488,24
522317,Panvadi,3917,488,24
522318,Dharoli,3917,488,24
522319,Ambos,3917,488,24
522320,Mota Malpor,3917,488,24
522321,Moriyana,3917,488,24
522322,Fokdi,3917,488,24
522323,Kantipada,3917,488,24
522324,Shankoi,3917,488,24
522325,Bilatha,3917,488,24
522326,Rupghat,3917,488,24
522327,Varkhadi,3917,488,24
522328,Kakadpada,3917,488,24
522329,Kund,3917,488,24
522330,Zarna,3917,488,24
0,Anklesvar,3918,488,24
522331,Dhanturiya,3918,488,24
522332,Taria,3918,488,24
522333,Matied,3918,488,24
522334,Haripura,3918,488,24
522335,Sakkarpor,3918,488,24
522336,Sarfuddin,3918,488,24
522337,Borbhatha,3918,488,24
522338,Borbhatha Bet,3918,488,24
522339,Chhapra,3918,488,24
522340,Kansiya,3918,488,24
522341,Mandvabuzarg,3918,488,24
522342,Naugama,3918,488,24
522343,Samor,3918,488,24
522344,Surwadi,3918,488,24
522345,Divi,3918,488,24
522346,Diva,3918,488,24
522347,Pungam,3918,488,24
522348,Sajod,3918,488,24
522349,Kanwa,3918,488,24
522350,Nangal,3918,488,24
522351,Boidara,3918,488,24
522352,Motali,3918,488,24
522353,Amrutpura,3918,488,24
522354,Uchhali,3918,488,24
522355,Kararvel,3918,488,24
522356,Dadhal,3918,488,24
522357,Piraman (Part),3918,488,24
522358,Amboli,3918,488,24
522359,Adol,3918,488,24
522360,Hajat,3918,488,24
522361,Sarthan,3918,488,24
522362,Motwan,3918,488,24
522363,Telva,3918,488,24
522364,Piludara,3918,488,24
522365,Umarwada,3918,488,24
522366,Kapodara,3918,488,24
522367,Kosamadi,3918,488,24
522368,Jitali,3918,488,24
522369,Piprod,3918,488,24
522370,Avadar,3918,488,24
522371,Pardi Mokha,3918,488,24
522372,Sangpor,3918,488,24
522373,Bakrol,3918,488,24
522374,Safipura,3918,488,24
522375,Alonj,3918,488,24
522376,Pardi Idris,3918,488,24
522377,Karmali,3918,488,24
522378,Panoli,3918,488,24
522379,Kharod,3918,488,24
522380,Bhadi,3918,488,24
522381,Ravidra,3918,488,24
522382,Adadara,3918,488,24
522383,Sisodara,3918,488,24
522384,Utiyadara,3918,488,24
522385,Bharan,3918,488,24
522386,Andada (CT),3918,488,24
522387,Gadkhol (CT),3918,488,24
522388,Sarangpore (CT),3918,488,24
522389,Bhadkodara (CT),3918,488,24
522390,Sanjali (CT),3918,488,24
522391,"Anklesvar ( Diva, Divi & Borbhatha New Vasahat) (OG) (Ward 13)",3918,488,24
522391,"Anklesvar ( Diva, Divi & Borbhatha New Vasahat) (OG) (Ward 14)",3918,488,24
522391,"Anklesvar ( Diva, Divi & Borbhatha New Vasahat) (OG) (Ward 15)",3918,488,24
522357,Piraman (OG) (Part) ,3918,488,24
0,Hansot,3919,488,24
522392,Ambheta,3919,488,24
522393,Pardi,3919,488,24
522394,Hansot,3919,488,24
522395,Utraj,3919,488,24
522396,Shera,3919,488,24
522397,Mothiya,3919,488,24
522398,Digas,3919,488,24
522399,Mangrol,3919,488,24
522400,Asta,3919,488,24
522401,Vansnoli,3919,488,24
522402,Katpor,3919,488,24
522403,Dantrai,3919,488,24
522404,Badodara,3919,488,24
522405,Sayan,3919,488,24
522406,Alva,3919,488,24
522407,Kalam,3919,488,24
522408,Kathodara,3919,488,24
522409,Rohid,3919,488,24
522410,Valner,3919,488,24
522411,Rayma,3919,488,24
522412,Chhilodara,3919,488,24
522413,Vaghwan,3919,488,24
522414,Vamleshwar,3919,488,24
522415,Jetpor,3919,488,24
522416,Ankalva,3919,488,24
522417,Dhamrad,3919,488,24
522418,Bolav,3919,488,24
522419,Malanpor,3919,488,24
522420,Kudadara,3919,488,24
522421,Ghodadara,3919,488,24
522422,Parvat,3919,488,24
522423,Aniyadara,3919,488,24
522424,Balota,3919,488,24
522425,Samli,3919,488,24
522426,Kantiyajal,3919,488,24
522427,Ilav,3919,488,24
522428,Sunevkhurd,3919,488,24
522429,Sunevkalla,3919,488,24
522430,Pandavai,3919,488,24
522431,Dungra,3919,488,24
522432,Obha,3919,488,24
522433,Asarma,3919,488,24
522434,Sahol,3919,488,24
522435,Panjroli,3919,488,24
522436,Amod,3919,488,24
522437,Kharach (CT),3919,488,24
0,Valia,3920,488,24
522438,Koyalivav,3920,488,24
522439,Chiklota,3920,488,24
522440,Moriyana,3920,488,24
522441,Netrang,3920,488,24
522442,Borkhadi,3920,488,24
522443,Kup,3920,488,24
522444,Kodvav,3920,488,24
522445,Fulwadi,3920,488,24
522446,Ghanikhunt,3920,488,24
522447,Arethi,3920,488,24
522448,Bhangoria,3920,488,24
522449,Baladava,3920,488,24
522450,Chandravan,3920,488,24
522451,Kelvikuva,3920,488,24
522452,Bedoli,3920,488,24
522453,Datt Nagar,3920,488,24
522454,Bhens Khetar,3920,488,24
522455,Singalvan,3920,488,24
522456,Pathar,3920,488,24
522457,Dajipara,3920,488,24
522458,Chanderiya,3920,488,24
522459,Singla,3920,488,24
522460,Vagadkhol,3920,488,24
522461,Bhilod,3920,488,24
522462,Dholgam,3920,488,24
522463,Hirapor,3920,488,24
522464,Vatariya,3920,488,24
522465,Kondh,3920,488,24
522466,Dodwada,3920,488,24
522467,Naldhari,3920,488,24
522468,Valia,3920,488,24
522469,Daheli,3920,488,24
522470,Kesargam,3920,488,24
522471,Shir,3920,488,24
522472,Panchasim,3920,488,24
522473,Kambodiya,3920,488,24
522474,Sakva,3920,488,24
522475,Thava,3920,488,24
522476,Kakad Kui,3920,488,24
522477,Badakui,3920,488,24
522478,Motia,3920,488,24
522479,Atkhol,3920,488,24
522480,Chasvad,3920,488,24
522481,Zarna,3920,488,24
522482,Dolatpur,3920,488,24
522483,Itkala,3920,488,24
522484,Pithor,3920,488,24
522485,Desad,3920,488,24
522486,Kanerav,3920,488,24
522487,Dungari,3920,488,24
522488,Siludi,3920,488,24
522489,Ghoda,3920,488,24
522490,Gandhu,3920,488,24
522491,Pansoli,3920,488,24
522492,Karsad,3920,488,24
522493,Sinada,3920,488,24
522494,Sodgam,3920,488,24
522495,Tuna,3920,488,24
522496,Umargam,3920,488,24
522497,Vandariya,3920,488,24
522498,Jabugam,3920,488,24
522499,Navapara,3920,488,24
522500,Sevad,3920,488,24
522501,Chikhli,3920,488,24
522502,Kamaliya,3920,488,24
522503,Zarnavadi,3920,488,24
522504,Koyali Mandvi,3920,488,24
522505,Nana Jambuda,3920,488,24
522506,Mota Jambuda,3920,488,24
522507,Pingot,3920,488,24
522508,Mauza,3920,488,24
522509,Gundia,3920,488,24
522510,Rajpara,3920,488,24
522511,Choramla,3920,488,24
522512,Vitthalgam,3920,488,24
522513,Kosmadi,3920,488,24
522514,Luna,3920,488,24
522515,Joli,3920,488,24
522516,Mela,3920,488,24
522517,Kara,3920,488,24
522518,Dansoli,3920,488,24
522519,Rajagadh,3920,488,24
522520,Bharadiya,3920,488,24
522521,Patal,3920,488,24
522522,Nikoli,3920,488,24
522523,Hola Kotar,3920,488,24
522524,Bhamadiya,3920,488,24
522525,Mokhadi,3920,488,24
522526,Jamaniya,3920,488,24
522527,Rundha,3920,488,24
522528,Mirapor,3920,488,24
522529,Sabariya,3920,488,24
522530,Petiya,3920,488,24
522531,Kavachia,3920,488,24
522532,Bilothi,3920,488,24
522533,Rajwadi,3920,488,24
0,The Dangs,0,489,24
0,The Dangs,3921,489,24
522534,Dardi,3921,489,24
522535,Sawarkhadi,3921,489,24
522536,Kosimda,3921,489,24
522537,Sajupada,3921,489,24
522538,Khokhari,3921,489,24
522539,Bardipada (Saja),3921,489,24
522540,Bandhpada,3921,489,24
522541,Dhulda,3921,489,24
522542,Girmal,3921,489,24
522543,Burthadi,3921,489,24
522544,Gavdahad,3921,489,24
522545,Jamnyamal,3921,489,24
522546,Singana,3921,489,24
522547,Nishana,3921,489,24
522548,Kakshala,3921,489,24
522549,Jamla,3921,489,24
522550,Keshbandh,3921,489,24
522551,Timbarthawa,3921,489,24
522552,Biliamba,3921,489,24
522553,Jamansonda,3921,489,24
522554,Mokhamal,3921,489,24
522555,Jharan,3921,489,24
522556,Kadmal(Subir),3921,489,24
522557,Kasadbari,3921,489,24
522558,Hadol,3921,489,24
522559,Kalibel,3921,489,24
522560,Bhujad,3921,489,24
522561,Bhenskatri,3921,489,24
522562,Enginpada (Kolbari),3921,489,24
522563,Bhongdya,3921,489,24
522564,Wankan,3921,489,24
522565,Pandharmal,3921,489,24
522566,Tekpada,3921,489,24
522567,Bhalkhet,3921,489,24
522568,Khopri Amba,3921,489,24
522569,Divadyawan,3921,489,24
522570,Chikhala(Kalibelsaja),3921,489,24
522571,Sawardakasad,3921,489,24
522572,Mahal,3921,489,24
522573,Dhongiamba,3921,489,24
522574,Iskhandi,3921,489,24
522575,Lahan Kasad,3921,489,24
522576,Daher,3921,489,24
522577,Subir,3921,489,24
522578,Behdun,3921,489,24
522579,Sawarpada,3921,489,24
522580,Amthawa,3921,489,24
522581,Gawhan,3921,489,24
522582,Pipaldahad,3921,489,24
522583,Bhondvihir,3921,489,24
522584,Karanjpada,3921,489,24
522585,Sepuamba,3921,489,24
522586,Jarsol,3921,489,24
522587,Kangariyamal,3921,489,24
522588,Karanjda (Lavchalisaja),3921,489,24
522589,Uga(Lavchali),3921,489,24
522590,Ghana,3921,489,24
522591,Moti Kasad,3921,489,24
522592,Masli,3921,489,24
522593,Khatal,3921,489,24
522594,Patli,3921,489,24
522595,Godadiya,3921,489,24
522596,Kakarda,3921,489,24
522597,Jamanpada,3921,489,24
522598,Jhavda,3921,489,24
522599,Vanzat Amba,3921,489,24
522600,Koylipada,3921,489,24
522601,Kusmal,3921,489,24
522602,Kalamkhet,3921,489,24
522603,Sodmal,3921,489,24
522604,Gaygothan,3921,489,24
522605,Lavchali,3921,489,24
522606,Ghubadia,3921,489,24
522607,Hanwatpada(Pipaldahadsaja),3921,489,24
522608,Shivbara,3921,489,24
522609,Pandharpada,3921,489,24
522610,Lahan Jhadadar,3921,489,24
522611,Moti Jhadadar,3921,489,24
522612,Jogthawa,3921,489,24
522613,Chamarpada,3921,489,24
522614,Junner,3921,489,24
522615,Gurudiya,3921,489,24
522616,Mohpada (Pipaldahad),3921,489,24
522617,Khambhla,3921,489,24
522618,Amsarpada,3921,489,24
522619,Bardipada(Naktyahanwatsaja),3921,489,24
522620,Wahutiya,3921,489,24
522621,Bibupada,3921,489,24
522622,Kel,3921,489,24
522623,Badiganvtha,3921,489,24
522624,Barda(Khambhla Saja),3921,489,24
522625,Khajurna,3921,489,24
522626,Bijurpada,3921,489,24
522627,Chinchvihir,3921,489,24
522628,Sawarda,3921,489,24
522629,Kherindra,3921,489,24
522630,Kirli,3921,489,24
522631,Padalkhadi,3921,489,24
522632,Chikhli (Lavchalisaja),3921,489,24
522633,Gadhvi,3921,489,24
522634,Jamlapada(Gadhvisaja),3921,489,24
522635,Diwan Tembrun,3921,489,24
522636,Sarwar,3921,489,24
522637,Gunjpeda,3921,489,24
522638,Ghodi,3921,489,24
522639,Dhodhalpada,3921,489,24
522640,Chikar (Jhavdasaja),3921,489,24
522641,Borigaotha (Waghaisaja),3921,489,24
522642,Gira,3921,489,24
522643,Dabdar (Waghai),3921,489,24
522644,Kosimpatal,3921,489,24
522645,Kudkas,3921,489,24
522646,Kukadnakhi,3921,489,24
522647,Chichigaontha,3921,489,24
522648,Dhadhra,3921,489,24
522649,Hanwatchond,3921,489,24
522650,Sukmal,3921,489,24
522651,Kotba,3921,489,24
522652,Palsamal,3921,489,24
522653,Kakadvihir,3921,489,24
522654,Dholiyaumbar(Narayan devpada),3921,489,24
522655,Ambur,3921,489,24
522656,Malga,3921,489,24
522657,Bilbari,3921,489,24
522658,Dumarya,3921,489,24
522659,Nakatia Hanwat,3921,489,24
522660,Jhari,3921,489,24
522661,Jamanya,3921,489,24
522662,Ahirpada,3921,489,24
522663,Satbabla,3921,489,24
522664,Chichpada (Vadpada),3921,489,24
522665,Vadpada,3921,489,24
522666,Bokadmal,3921,489,24
522667,Pipalaidevi,3921,489,24
522668,Hindla,3921,489,24
522669,Dhuda,3921,489,24
522670,Dhavalidod,3921,489,24
522671,Ghubita,3921,489,24
522672,Chankhal,3921,489,24
522673,Jamanvihir,3921,489,24
522674,Isdar (Gadhvi),3921,489,24
522675,Gaurya,3921,489,24
522676,Chikatiya,3921,489,24
522677,Nadagkhadi,3921,489,24
522678,Davdahad,3921,489,24
522679,Pimpri,3921,489,24
522680,Bhawadi,3921,489,24
522681,Jhariya (Dungarda),3921,489,24
522682,Dodipada,3921,489,24
522683,BARDA,3921,489,24
522684,Dagadiamba,3921,489,24
522685,Malin,3921,489,24
522686,Dhulchond,3921,489,24
522687,Amsarwalan,3921,489,24
522688,Wangan,3921,489,24
522689,Bhavandagad,3921,489,24
522690,Sati,3921,489,24
522691,Mulchond,3921,489,24
522692,Ghoghli,3921,489,24
522693,Nilsakiya,3921,489,24
522694,Pipalyamal,3921,489,24
522695,Borkhet,3921,489,24
522696,Bhisya,3921,489,24
522697,Gondalvihir,3921,489,24
522698,Pipalghodi,3921,489,24
522699,Mahalpada,3921,489,24
522700,Sendriamba,3921,489,24
522701,Kalamvihir,3921,489,24
522702,Pipalpada,3921,489,24
522703,Vanzarghodi,3921,489,24
522704,Taklipada (Pipalaidevi),3921,489,24
522705,Sadadvihir,3921,489,24
522706,Garkhadi,3921,489,24
522707,Wadiawan,3921,489,24
522708,Harpada,3921,489,24
522709,Ghaniamba,3921,489,24
522710,Thorpada,3921,489,24
522711,Kamdiawan,3921,489,24
522712,Vanzattembrun,3921,489,24
522713,Karanjdi(Gadadsaja),3921,489,24
522714,Mogra,3921,489,24
522715,Pandva,3921,489,24
522716,Nandanpeda,3921,489,24
522717,Chaukiya,3921,489,24
522718,Chavadvel,3921,489,24
522719,Kasavdahad,3921,489,24
522720,Sunda,3921,489,24
522721,Golasta,3921,489,24
522722,Wawanda,3921,489,24
522723,Kutarnachiya,3921,489,24
522724,Bhendmal,3921,489,24
522725,Luharia,3921,489,24
522726,Borpada,3921,489,24
522727,Ambapada (Vaghai),3921,489,24
522728,Uga(Rambhasaja),3921,489,24
522729,Wanarchond,3921,489,24
522730,Dokpatal,3921,489,24
522731,Devipada,3921,489,24
522732,Jamalapada,3921,489,24
522733,Rambhas,3921,489,24
522734,Baj,3921,489,24
522735,Waghmal,3921,489,24
522736,Lahandabdar,3921,489,24
522737,Moti Dabdar,3921,489,24
522738,Khapri,3921,489,24
522739,Gaykhas,3921,489,24
522740,Ravchond,3921,489,24
522741,Isdar(Borkhalsaja),3921,489,24
522742,Garmal,3921,489,24
522743,Javtala,3921,489,24
522744,Morzira,3921,489,24
522745,Gadad,3921,489,24
522746,Madalbari,3921,489,24
522747,Waidun,3921,489,24
522748,Kadmal(Gadadsaja),3921,489,24
522749,Chinchdhara,3921,489,24
522750,Karadiamba,3921,489,24
522751,Gadvihir,3921,489,24
522752,Hanwatpada(Chinchlisaja),3921,489,24
522753,Nimpada,3921,489,24
522754,Mahardar,3921,489,24
522755,Chinchli,3921,489,24
522756,Don,3921,489,24
522757,Anjankund,3921,489,24
522758,Kosabia,3921,489,24
522759,Linga,3921,489,24
522760,Borkhal,3921,489,24
522761,Tembrungartha,3921,489,24
522762,Songir,3921,489,24
522763,Wasurna,3921,489,24
522764,Shivarimal,3921,489,24
522765,Chikar(Rambhas Saja),3921,489,24
522766,Barkhandhia,3921,489,24
522767,Bhurbhendi,3921,489,24
522768,Dagadpada,3921,489,24
522769,Khirmani,3921,489,24
522770,Susarda,3921,489,24
522771,Kunda,3921,489,24
522772,Sakarpatal,3921,489,24
522773,Sadadmal,3921,489,24
522774,Chikhalda,3921,489,24
522775,Nanapada,3921,489,24
522776,Kumarbandh,3921,489,24
522777,Aherdi,3921,489,24
522778,Ambapada (Chikhli Saja),3921,489,24
522779,Chikhali (Samgahan Saja),3921,489,24
522780,Borigaotha (Samgahan Saja),3921,489,24
522781,Maharaychond,3921,489,24
522782,Umbarpada,3921,489,24
522783,Taklipada (Taklipada Saja),3921,489,24
522784,Vihiramba,3921,489,24
522785,Bilmal,3921,489,24
522786,Kamad,3921,489,24
522787,Ukhatiya,3921,489,24
522788,Sinbandh,3921,489,24
522789,Wakarya,3921,489,24
522790,Motacharya,3921,489,24
522791,Lahancharya,3921,489,24
522792,Kahandolghodi,3921,489,24
522793,Nirgudmal,3921,489,24
522794,Moti Dabhas,3921,489,24
522795,Lahandabhas,3921,489,24
522796,Chirapada,3921,489,24
