village_code,village_name,sub_district_code,district_code,state_code
123192,Raravali,759,144,9
123193,Punnar,759,144,9
123194,Nagala Adu,759,144,9
123195,Baghraya,759,144,9
123196,Baramai,759,144,9
123197,Khondarati,759,144,9
123198,Shahpur Kalan,759,144,9
123199,Nagla Khargu,759,144,9
123200,Sarai Amar Singh,759,144,9
123201,Madan Garhi,759,144,9
123202,Pavloi,759,144,9
123203,Nagla Dhaurpur,759,144,9
123204,Paharpur,759,144,9
123205,Bhogaon Nagla Jayas,759,144,9
123206,Mitanpur,759,144,9
123207,Sheikhupur Madan,759,144,9
123208,Garhi Singha,759,144,9
123209,Gangchauli,759,144,9
123210,Baghau,759,144,9
123211,Anuruddhapur,759,144,9
123212,Suratpur,759,144,9
123213,Kurar,759,144,9
123214,Rajpur,759,144,9
123215,Jalalpurt Shahjadpur,759,144,9
123216,Nagla Imaliya,759,144,9
123217,Larpur,759,144,9
123218,Sithrauli,759,144,9
123219,Khera Chaturbhuj,759,144,9
123220,Sikandarpur,759,144,9
123221,Lakhnu,759,144,9
123222,Sokhana,759,144,9
123223,Ratan Garhi,759,144,9
123224,Ram Nagla,759,144,9
123225,Dadanpur Dhakpura,759,144,9
123226,Garhi Girdhara,759,144,9
123227,Nagla Alia,759,144,9
123228,Tiparas,759,144,9
123229,Garhi Jaini,759,144,9
123230,Ramanpur,759,144,9
123231,Khonda Hajari,759,144,9
123232,Gijrauli,759,144,9
123233,Kalwari,759,144,9
123234,Tarphara,759,144,9
123235,Shahjadpur,759,144,9
123236,Tehra,759,144,9
123237,Katailiya,759,144,9
123238,Garhi Parti,759,144,9
123239,Bul Garhi,759,144,9
123240,Chand Garhi,759,144,9
123241,Baghana,759,144,9
123242,Kaimar,759,144,9
123243,Paikwara,759,144,9
123244,Kumrai,759,144,9
123245,Majhola,759,144,9
123246,Parsara,759,144,9
123247,Darkai,759,144,9
123248,Kakori,759,144,9
123249,Koka,759,144,9
123250,Allahpur Chursen,759,144,9
123251,Jafrabad,759,144,9
123252,Gangoli,759,144,9
123253,Rudrapur,759,144,9
123254,Tilokpur,759,144,9
123255,Maleh,759,144,9
123256,Dataura,759,144,9
123257,Chintapur Badan,759,144,9
123258,Bergaon,759,144,9
123259,Birnagar,759,144,9
123260,Purakalan,759,144,9
123261,Pura Khurd,759,144,9
123262,Garhi Khurti,759,144,9
123263,Kharwa,759,144,9
123264,Himmatpur,759,144,9
123265,Mahokhas,759,144,9
123266,Man Maho,759,144,9
123267,Garhi Dharu,759,144,9
123268,Nagla Man,759,144,9
123269,Bandipur,759,144,9
123270,Mohabbatpura,759,144,9
123271,Gwarau,759,144,9
123272,Keshopur,759,144,9
123273,Bonai,759,144,9
123274,Barwana,759,144,9
123275,Garhi Dudha Dhari,759,144,9
123276,Balna,759,144,9
123277,Garhi Balna,759,144,9
123278,Mewali,759,144,9
123279,Noorpur,759,144,9
123280,Bhilokhari,759,144,9
123281,Ehan,759,144,9
123282,Pubaina,759,144,9
123283,Bhopatpur,759,144,9
123284,Mirzapur,759,144,9
123285,Nahrai,759,144,9
123286,Bidhipur,759,144,9
123287,Sherpur,759,144,9
123288,Bichhia,759,144,9
123289,Sangila Nagla Bari,759,144,9
123290,Mungsa,759,144,9
123291,Tuksan,759,144,9
123292,Nagla Mani,759,144,9
123293,Bisrant,759,144,9
123294,Dhatura Khurd,759,144,9
123295,Dhatura Kalan,759,144,9
123296,Nagla Nandu,759,144,9
123297,Nagla Banarsi Prahlad,759,144,9
123298,Hatisa Bhagawantpur,759,144,9
123299,Nagla Aam,759,144,9
123300,Ahbaranpur,759,144,9
123301,Lahra,759,144,9
123302,Bhojpur Khetsi,759,144,9
123303,Budh Nagla Hemraj,759,144,9
123304,Bad Nagla Athwaria,759,144,9
123305,Partap,759,144,9
123306,Jogia,759,144,9
123307,Chintapur,759,144,9
123308,Kapura,759,144,9
123309,Nahroi,759,144,9
123310,Kumarpur Nagla Bans,759,144,9
123311,Nagla Lacchhi,759,144,9
123312,Mitai,759,144,9
123313,Chitawar,759,144,9
123314,Patti Samant,759,144,9
123315,Khera Parsauli,759,144,9
123316,Chandapa,759,144,9
123317,Mehmudpur Brahaman,759,144,9
123318,Nagla Dana,759,144,9
123319,Ani Garhi,759,144,9
123320,Rangpura,759,144,9
123321,Kota,759,144,9
123322,Bhakari Nagla Bhoja,759,144,9
123323,Dhakpura,759,144,9
123324,Nagla Anta,759,144,9
123325,Padu,759,144,9
123326,Mahamauni,759,144,9
123327,Nagla Bihari,759,144,9
123328,Ramgarh,759,144,9
123329,Rutvangarhi,759,144,9
123330,Susavali,759,144,9
123331,Nagla Ramrai,759,144,9
123332,Nagla Soron,759,144,9
123333,Korna Chamarua,759,144,9
123334,Bairisala,759,144,9
123335,Nagla Bari,759,144,9
123336,Nagla Nandram,759,144,9
123337,Nagla Daya,759,144,9
123338,Baramai,759,144,9
123339,Gopalpur,759,144,9
123340,Katharia,759,144,9
123341,Kakrawali,759,144,9
123342,Darshana Mutfurkat,759,144,9
123343,Nagla Gajua,759,144,9
123344,Gumanpur,759,144,9
123345,Mohanpur,759,144,9
123346,Garaw Garhi,759,144,9
123347,Nagla Hira Singh,759,144,9
123348,Bishundas,759,144,9
123349,Bhagatua,759,144,9
123350,Gopi,759,144,9
123351,Rayak,759,144,9
123352,Bichpuri,759,144,9
123353,Baguli Kamalpur,759,144,9
123354,Dengra,759,144,9
123355,Mathu,759,144,9
123356,Pharsauti,759,144,9
123357,Sirua,759,144,9
123358,Chhotua,759,144,9
123359,Mehma,759,144,9
123360,Sitla Mewa,759,144,9
123361,Navipur,759,144,9
123362,Phuskara,759,144,9
123363,Faujia,759,144,9
123364,Tajpur,759,144,9
123365,Kanchana,759,144,9
123366,Jaitpur,759,144,9
123367,Timrali,759,144,9
123368,Nagla Shisham,759,144,9
123369,Udaibhan Bhakroi,759,144,9
123370,Bhudari,759,144,9
123371,Belwari,759,144,9
123372,Khargu,759,144,9
123373,Sundhia,759,144,9
123374,Chaukra,759,144,9
123375,Darshana Ta Gubrari,759,144,9
123376,Bardwari,759,144,9
123377,Jatoi,759,144,9
123378,Karil,759,144,9
123379,Khokia,759,144,9
123380,Dayalpur,759,144,9
123381,Keshar Garhi,759,144,9
123382,Arazi Saer Kehari Singh,759,144,9
123383,Magtae,759,144,9
123384,Daultabad,759,144,9
123385,Amarpur,759,144,9
123386,Songra,759,144,9
123387,Nagla Babu,759,144,9
123388,Chamar Patti,759,144,9
123389,Haraila,759,144,9
123390,Pipal Garhi,759,144,9
123391,Chamar Pura,759,144,9
123392,Patta Khas,759,144,9
123393,Banka,759,144,9
123394,Nagla Dauda,759,144,9
123395,Lalpur,759,144,9
123396,Aharai,759,144,9
123397,Pataini,759,144,9
123398,Sukha,759,144,9
123399,Gubrari,759,144,9
123400,Painthgaon,759,144,9
123401,Khutipuri,759,144,9
123402,Gopalpur,759,144,9
123403,Siamal,759,144,9
123404,Araji Siamal,759,144,9
123405,Gojia,759,144,9
123406,Nagla Ganga,759,144,9
123407,Mugaria,759,144,9
123408,Suratia,759,144,9
123409,Sainpur,759,144,9
123410,Kuravali,759,144,9
123411,Tihaiya Nagla Karwa,759,144,9
123412,Jujharia,759,144,9
123413,Dargawan,759,144,9
123414,Khajuria,759,144,9
123415,Luheta Khurd Kalan,759,144,9
123416,Gadai,759,144,9
123417,Bamnai,759,144,9
123418,Bamauli,759,144,9
123419,Chachpur Bhatela,759,144,9
123420,Rohai,759,144,9
123421,Nagla Motirai,759,144,9
123422,Arjunpur,759,144,9
123423,Golnagar,759,144,9
123424,Sarkoria,759,144,9
123425,Nagla Amra,759,144,9
123426,Mehmudpurjatan,759,144,9
123427,Nagla Ojha,759,144,9
123428,Kewal Garhi,759,144,9
123429,Santikara,759,144,9
123430,Jhingura,759,144,9
123431,Garhi Kachhwaya,759,144,9
123432,Hira Garhi,759,144,9
123433,Jind Patti Bisana,759,144,9
123434,Kheria Asha,759,144,9
123435,Nagla Bihari,759,144,9
123436,Kachhapura,759,144,9
123437,Gambhir Patti Bisana,759,144,9
123438,Lakhupura,759,144,9
123439,Kheria Dahar,759,144,9
123440,Devinagar (CT),759,144,9
123441,Hathras Dehat (CT),759,144,9
123442,Garhi Tamana (CT),759,144,9
123443,"Indira Nagar, Anand Vihar, Vinod Vihar, Tahsil Compound, Adhikari Niwas (OG)",759,144,9
0,Sadabad,760,144,9
123444,Nasirpur,760,144,9
123445,Susain,760,144,9
123446,Nagla Birbal,760,144,9
123447,Karsaura,760,144,9
123448,Dhanoti,760,144,9
123449,Ghatempur,760,144,9
123450,Kajrauthi,760,144,9
123451,Bichpuri,760,144,9
123452,Bahadurpur Bhoop,760,144,9
123453,Bijalpur,760,144,9
123454,Mir Pur,760,144,9
123455,Jhagrar,760,144,9
123456,Adalpur,760,144,9
123457,Mandnai,760,144,9
123458,Baramai,760,144,9
123459,Nagla Gariba,760,144,9
123460,Naugawana,760,144,9
123461,Pipramai,760,144,9
123462,Arotha,760,144,9
123463,Aturre,760,144,9
123464,Tajpur,760,144,9
123465,Bisawar,760,144,9
123466,Tasingu,760,144,9
123467,Pachawari,760,144,9
123468,Bhuraki,760,144,9
123469,Jatoi,760,144,9
123470,Gahcholi,760,144,9
123471,Gukhrauli,760,144,9
123472,Bilara,760,144,9
123473,Chirawali,760,144,9
123474,Abhaipura,760,144,9
123475,Garh Umrao,760,144,9
123476,Sethrapur,760,144,9
123477,Midhawali,760,144,9
123478,Saroth,760,144,9
123479,Ghooncha,760,144,9
123480,Nagla Banarasi,760,144,9
123481,Mai,760,144,9
123482,Naupura,760,144,9
123483,Baghena,760,144,9
123484,Nanau,760,144,9
123485,Kunjalpur,760,144,9
123486,Mansaya,760,144,9
123487,Puseni,760,144,9
123488,Kursanda,760,144,9
123489,Dagsah,760,144,9
123490,Kumhrai,760,144,9
123491,Chhawa,760,144,9
123492,Araji Milk,760,144,9
123493,Sadabad(Dehat),760,144,9
123494,Garhi Nilkanth,760,144,9
123495,Kupa,760,144,9
123496,Nagla Kali,760,144,9
123497,Patti Bahram,760,144,9
123498,Tamsi,760,144,9
123499,Karaiya,760,144,9
123500,Patti Shakti,760,144,9
123501,Jaitai,760,144,9
123502,Kuktai,760,144,9
123503,Wedai,760,144,9
123504,Rahpura,760,144,9
123505,Sarmastpur,760,144,9
123506,Karkauli,760,144,9
123507,Bag Pur,760,144,9
123508,Gigla,760,144,9
123509,Gursauti,760,144,9
123510,Jarau,760,144,9
123511,Sista,760,144,9
123512,Nasir Pur,760,144,9
123513,Kanjauli,760,144,9
123514,Baraus,760,144,9
123515,Mahavat Pur,760,144,9
123516,Samad Pur,760,144,9
123517,Badhar,760,144,9
123518,Garhi Ahbaran,760,144,9
123519,Mangroo,760,144,9
123520,Nagl Dali,760,144,9
123521,Ughai,760,144,9
123522,Salem Pur,760,144,9
123523,Rasid Pur,760,144,9
123524,Dhanauli,760,144,9
123525,Sher Pur,760,144,9
123526,Hasanpur Baru,760,144,9
123527,Narayanpur Bad,760,144,9
123528,Bahardoi,760,144,9
123529,Arti,760,144,9
123530,Raj Nagar,760,144,9
123531,Chhatara,760,144,9
123532,Nagla Beru,760,144,9
123533,Shahbajpur,760,144,9
123534,Nagla Mauji,760,144,9
123535,Burj Mauji,760,144,9
123536,Nagla Bihari,760,144,9
123537,Dohai,760,144,9
123538,Madhapithu,760,144,9
123539,Madha Bhoj,760,144,9
123540,Parsaura,760,144,9
123541,Vir Nagar,760,144,9
123542,Garhi Chinta,760,144,9
123543,Kukargawan,760,144,9
123544,Kokna Kalan,760,144,9
123545,Khonda,760,144,9
123546,Garhi Rustam,760,144,9
123547,Chamar Pura,760,144,9
123548,Rasgawan,760,144,9
123549,Bhuklara,760,144,9
123550,Saleh Pur Chandwara,760,144,9
123551,Kheria,760,144,9
123552,Zari Pura,760,144,9
123553,Kokna Khurd,760,144,9
123554,Udhena,760,144,9
123555,Bawali,760,144,9
123556,Nagla Salem,760,144,9
123557,Sahpau(Dehat),760,144,9
123558,Dhakpura,760,144,9
123559,Ram Pur,760,144,9
123560,Makan Pur,760,144,9
123561,Isonda,760,144,9
123562,Manik Pur,760,144,9
123563,Budhainch,760,144,9
123564,Sedaria,760,144,9
123565,Mahrara,760,144,9
123566,Bahadur Pur Deokaran,760,144,9
123567,Pihura,760,144,9
123568,Tharora,760,144,9
123569,Dhadhau,760,144,9
123570,Nagla Khanjama,760,144,9
123571,Sultanpur,760,144,9
123572,Ridail,760,144,9
123573,Lodhai,760,144,9
123574,Chaubara,760,144,9
123575,Sikhara,760,144,9
123576,Fateh Ulla Pur,760,144,9
123577,Gutahara,760,144,9
0,Mathura,0,145,9
0,Chhata,761,145,9
123578,Mandora,761,145,9
123579,Kamar,761,145,9
123580,Hulwana,761,145,9
123581,Kadauna,761,145,9
123582,Sirthala,761,145,9
123583,Garhi Barwari,761,145,9
123584,Ledari,761,145,9
123585,Pakharpur,761,145,9
123586,Puthari,761,145,9
123587,Ruthari,761,145,9
123588,Lalpur,761,145,9
123589,Dahgaon,761,145,9
123590,Umrala,761,145,9
123591,Kotban,761,145,9
123592,Nabipur,761,145,9
123593,Hatana,761,145,9
123594,Kharauth,761,145,9
123595,Barchawali,761,145,9
123596,Hasanpur Nagla,761,145,9
123597,Kosikalan(Rural),761,145,9
123598,Bathain Khurd,761,145,9
123599,Bathain Kalan,761,145,9
123600,Surwari,761,145,9
123601,Barhana,761,145,9
123602,Ajijpur,761,145,9
123603,Mahnaki,761,145,9
123604,Sanchauli,761,145,9
123605,Khitwita,761,145,9
123606,Gidoh,761,145,9
123607,Bhadokhar,761,145,9
123608,Mahrana,761,145,9
123609,Badangarh,761,145,9
123610,Loharwari,761,145,9
123611,Nandgaon(Rural),761,145,9
123612,Bijwari,761,145,9
123613,Lodhauli,761,145,9
123614,Kamal Pur,761,145,9
123615,Sanket,761,145,9
123616,Rithaura,761,145,9
123617,Unchagaon,761,145,9
123618,Gajipur,761,145,9
123619,Barsana(Rural),761,145,9
123620,Khor,761,145,9
123621,Manpur,761,145,9
123622,Chiksoli,761,145,9
123623,Roopnagar,761,145,9
123624,Dabhala,761,145,9
123625,Rankoli,761,145,9
123626,Nahra,761,145,9
123627,Hathiya,761,145,9
123628,Kamai,761,145,9
123629,Ainch,761,145,9
123630,Chaundras Bangar,761,145,9
123631,Chaundras Khadar,761,145,9
123632,Shakurganj Khadar,761,145,9
123633,Shakurganj Bangar,761,145,9
123634,Shahpur Bangar,761,145,9
123635,Shahpur Khadar,761,145,9
123636,Chauki Khaadar,761,145,9
123637,Chauki Bangar,761,145,9
123638,Baraka,761,145,9
123639,Dhanauta Bangar,761,145,9
123640,Dhanauta Khadar,761,145,9
123641,Bukharari,761,145,9
123642,Sujawali,761,145,9
123643,Roopnagar Bangar,761,145,9
123644,Roopnagar Khadar,761,145,9
123645,Khairal 7 1/2 Biswa Khadar,761,145,9
123646,Khairal 3 3/4 Biswa Khadar,761,145,9
123647,Shernagar Khadar,761,145,9
123648,Shernagar Bangar,761,145,9
123649,Khairal 3 3/4 Biswa Bangar,761,145,9
123650,Khairal 7 1/2 Biswa Bangar,761,145,9
123651,Majhoi Bangar,761,145,9
123652,Majhoi Khadar,761,145,9
123653,Shahazidpur Khadar,761,145,9
123654,Shahzadpur Bangar,761,145,9
123655,Barha Bangar,761,145,9
123656,Barha Khadar,761,145,9
123657,Rampur Bangar,761,145,9
123658,Rampur Khadar,761,145,9
123659,Ujhani Khadar,761,145,9
123660,Ujhani Bangar,761,145,9
123661,Husaini,761,145,9
123662,Jatwari,761,145,9
123663,Basai Shergarh Bangar,761,145,9
123664,Basai Shergarh Khadar,761,145,9
123665,Khandwai,761,145,9
123666,Shergarh Khadar,761,145,9
123667,Peerpur Khadar,761,145,9
123668,Oba Khadar,761,145,9
123669,Bazidpur Khadar,761,145,9
123670,Bazidpur Bangar,761,145,9
123671,Dhimari Khadar,761,145,9
123672,Chamer Garhi,761,145,9
123673,Gulalpur Khadar,761,145,9
123674,Gulalpur Bangar,761,145,9
123675,Dhimari Bangar,761,145,9
123676,Oba Bangar,761,145,9
123677,Peerpur Bangar,761,145,9
123678,Shergarh Bangar,761,145,9
123679,Adampur,761,145,9
123680,Garhi Bheema,761,145,9
123681,Bahata Bangar,761,145,9
123682,Bahata Khadar,761,145,9
123683,Kajraut Khadar,761,145,9
123684,Kajraut Bangar,761,145,9
123685,Chhata(Rural),761,145,9
123686,Ajnothi,761,145,9
123687,Ladpur,761,145,9
123688,Undi,761,145,9
123689,Ranhera,761,145,9
123690,Khursi,761,145,9
123691,Mahrauli,761,145,9
123692,Bishambhara,761,145,9
123693,Paigaon,761,145,9
123694,Karahari,761,145,9
123695,Peengari,761,145,9
123696,Baharawali,761,145,9
123697,Phalain,761,145,9
123698,Guheta 7 Biswa,761,145,9
123699,Guheta 3 Biswa,761,145,9
123700,Guheta 10 Biswa,761,145,9
123701,Dautana,761,145,9
123702,Chandauri,761,145,9
123703,Tumaula,761,145,9
123704,Gauhari,761,145,9
123705,Dham Singha,761,145,9
123706,Nagariya,761,145,9
123707,Jalalpur,761,145,9
123708,Jao,761,145,9
123709,Piloli,761,145,9
123710,Bhadawal,761,145,9
123711,Khaira,761,145,9
123712,Pisawa,761,145,9
123713,Karahala,761,145,9
123714,Ajnokh,761,145,9
123715,Khanpur,761,145,9
123716,Ranwari,761,145,9
123717,Umraya,761,145,9
123718,Alwai,761,145,9
123719,Sankhi,761,145,9
123720,Madoi,761,145,9
123721,Rahera,761,145,9
123722,Sahar,761,145,9
123723,Tatarpur,761,145,9
123724,Deopura,761,145,9
123725,Dahrauli,761,145,9
123726,Dirawali,761,145,9
123727,Bharnakalan,761,145,9
123728,Pali,761,145,9
123729,Bharna Khurd,761,145,9
123730,Pelkhu,761,145,9
123731,Shiwal,761,145,9
123732,Bajhera,761,145,9
123733,Sihana,761,145,9
123734,Konkera,761,145,9
123735,Akbarpur,761,145,9
123736,Bidawali,761,145,9
123737,Baroli,761,145,9
123738,Semri,761,145,9
123739,Bilothi,761,145,9
123740,Nari,761,145,9
123741,Jamalpur,761,145,9
123742,Pilhora,761,145,9
123743,Tarauli Janubi,761,145,9
123744,Tarauli Shumali,761,145,9
123745,Ahuri,761,145,9
123746,Mangrauli,761,145,9
123747,Pasoli,761,145,9
123748,Gora,761,145,9
123749,Sainwa,761,145,9
123750,Astauli,761,145,9
123751,Agaryala,761,145,9
123752,Bilonda,761,145,9
123753,Naugaona,761,145,9
123754,Saidpur,761,145,9
123755,Jawali,761,145,9
123756,Siyaraha Bangar,761,145,9
123757,Siyaraha Khadar,761,145,9
123758,Gangroli Khadar,761,145,9
123759,Gangroli Bangar,761,145,9
123760,Dalota,761,145,9
123761,Mai Bangar,761,145,9
123762,Sei Bangar,761,145,9
123763,Barahara Bangar,761,145,9
123764,Sei Khadar,761,145,9
123765,Mai Khadar,761,145,9
123766,Basai Bujurg Bangar,761,145,9
123767,Loharari,761,145,9
123768,Hazipur,761,145,9
123769,Basai Khurd Bangar,761,145,9
123770,Basai Khurd Khadar,761,145,9
123771,Bhaugaon Bangar,761,145,9
123772,Bhaugaon Khadar,761,145,9
123773,Jaitpur,761,145,9
123774,Basai Bujurg Khadar,761,145,9
123775,Hazara,761,145,9
123776,Barahara Khadar,761,145,9
123777,Ajhai Khurd,761,145,9
123778,Ajhai Kalan,761,145,9
123779,Chaumuhan(Rural),761,145,9
123780,Bhartiya,761,145,9
123781,Parkham,761,145,9
123782,Bajana,761,145,9
123783,Parsadi Ka Nagla (OG),761,145,9
123784,Barhana (OG),761,145,9
0,Mat,762,145,9
123785,Raipur Khadar,762,145,9
123786,Raipur Banger,762,145,9
123787,Faridampur Banger,762,145,9
123788,Tilak Garhi,762,145,9
123789,Mani Garhi Bangar,762,145,9
123790,Nanakpur Banger,762,145,9
123791,Nanakpur Khadar,762,145,9
123792,Faridampur Khadar,762,145,9
123793,Musmana Khadar,762,145,9
123794,Mani Garhi Khadar,762,145,9
123795,Musmana Banger,762,145,9
123796,Bhagat Bhakrelia Banger,762,145,9
123797,Lana Musmana,762,145,9
123798,Bhagat Bhakrelia Khadar,762,145,9
123799,Bhairai Banger,762,145,9
123800,Bhairai Khadar,762,145,9
123801,Khajpur,762,145,9
123802,Managarhi,762,145,9
123803,Abhaipura Banger,762,145,9
123804,Ramgarhi Banger,762,145,9
123805,Noorpur Banger,762,145,9
123806,Noorpur Khader,762,145,9
123807,Ramgarhi Khader,762,145,9
123808,Abhaipura Khader,762,145,9
123809,Maduakar Banger,762,145,9
123810,Sigoni Banger,762,145,9
123811,Sigoni Khader,762,145,9
123812,Maduakar Khader,762,145,9
123813,Chandpur Khurd,762,145,9
123814,Awa Khera,762,145,9
123815,Nabipur,762,145,9
123816,Hamazapur,762,145,9
123817,Chindauli,762,145,9
123818,Sadarpur,762,145,9
123819,Udhanpur Banger,762,145,9
123820,Ughanpur Khader,762,145,9
123821,Baghai Khader,762,145,9
123822,Baghai Banger,762,145,9
123823,Kolana Banger,762,145,9
123824,Kolana Khader,762,145,9
123825,Jafarpur Banger,762,145,9
123826,Jafarpur Khader,762,145,9
123827,Birju Garhi,762,145,9
123828,Chaukra,762,145,9
123829,Sakatpur,762,145,9
123830,Mithauli,762,145,9
123831,Bhartiyaka,762,145,9
123832,Kaneka,762,145,9
123833,Mandaira,762,145,9
123834,Badoth,762,145,9
123835,Kankar Garhi,762,145,9
123836,Inayatpur,762,145,9
123837,Ahamadpur,762,145,9
123838,Shankar Garhi,762,145,9
123839,Dilu Patti,762,145,9
123840,Khanpur,762,145,9
123841,Bajna Dehat,762,145,9
123842,Saeo Patti Banger,762,145,9
123843,Saeo Patti Khader,762,145,9
123844,Garhi Kolaher,762,145,9
123845,Kolahar,762,145,9
123846,Jatpura,762,145,9
123847,Chinta Garhi,762,145,9
123848,Sultan Patti,762,145,9
123849,Saddikpur,762,145,9
123850,Pach Hara,762,145,9
123851,Ibrahimpur,762,145,9
123852,Balipur,762,145,9
123853,Shall,762,145,9
123854,Lalpur Mat,762,145,9
123855,Chandpur Kalan,762,145,9
123856,Suhagpur,762,145,9
123857,Salaka,762,145,9
123858,Ram Nagla,762,145,9
123859,Nawali,762,145,9
123860,Bhureka,762,145,9
123861,Ekhu,762,145,9
123862,Nausherpur,762,145,9
123863,Mubarikpur,762,145,9
123864,Lanakolana,762,145,9
123865,Naujhal Khader,762,145,9
123866,Arazi Kashtdilu Patti,762,145,9
